"	Warning... ",,,,,,
"	   Date Selected:                 20180101:0100",,,,,,
"	   First Entry In Datebase:       20180215:0100",,,,,,
"	   ...Resetting Date Selected To: 20180215:0100",,,,,,
hancock,,,,,,
hourly summary,,,,,,
,,,,,,
date,time,atmp,pcpn,relh,srad,wspd
3/7/2018,11:00,-5.9,0,65.2,1620.4,2.8
3/7/2018,12:00,-5.8,0,64.8,1499.3,3.1
3/7/2018,13:00,-5.3,0,62.3,1803.6,3.1
3/7/2018,14:00,-5,0,62.1,1485.5,3
3/7/2018,15:00,-4.3,0,58.6,1734.8,3.1
3/7/2018,16:00,-4.3,0,58.9,1123.2,2.8
3/7/2018,17:00,-4.8,0,59.4,589.5,2.4
3/7/2018,18:00,-5.5,0,61.1,153.7,2.3
3/7/2018,19:00,-6.1,0,61,0.9,1.3
3/7/2018,20:00,-7.3,0,66.5,0,0.9
3/7/2018,21:00,-6.1,0,65.5,0,2.1
3/7/2018,22:00,-6,0,67.1,0,2.3
3/7/2018,23:00,-6.6,0,70.1,0,0.8
3/7/2018,24:00:00,-9.7,0,78.7,0,0.3
3/8/2018,1:00,-11.3,0,85,0,0.5
3/8/2018,2:00,-12.2,0,87,0,0.5
3/8/2018,3:00,-12.4,0,87.3,0,0.6
3/8/2018,4:00,-13.3,0,88.3,0,0.2
3/8/2018,5:00,-14,0,91,0,0.4
3/8/2018,6:00,-14.8,0,89.9,0,0.2
3/8/2018,7:00,-15.5,0,89.6,34.1,0.2
3/8/2018,8:00,-12.7,0,89,551.2,0.2
3/8/2018,9:00,-8.4,0,80.2,666.2,1.3
3/8/2018,10:00,-6,0,73.8,899.1,2.5
3/8/2018,11:00,-5.3,0,71.1,965.3,2.7
3/8/2018,12:00,-4.5,0,66.6,1373.3,3
3/8/2018,13:00,-3.6,0,63.8,1519,2.9
3/8/2018,14:00,-2.6,0,59.5,2190.2,3.2
3/8/2018,15:00,-1.9,0,56.7,1921.8,3
3/8/2018,16:00,-2,0,56.1,877,2.6
3/8/2018,17:00,-2.5,0,56.7,386.8,2
3/8/2018,18:00,-3,0,55.8,171.7,1.4
3/8/2018,19:00,-6.1,0,64.7,1.3,0.3
3/8/2018,20:00,-8.6,0,76.3,0,0.2
3/8/2018,21:00,-9,0,80.6,0,0.3
3/8/2018,22:00,-6.7,0,71.4,0,0.2
3/8/2018,23:00,-5.9,0,68.3,0,0.3
3/8/2018,24:00:00,-5.5,0,67.7,0,0.3
3/9/2018,1:00,-6.2,0,68.4,0,0.3
3/9/2018,2:00,-8.7,0,76.5,0,0.2
3/9/2018,3:00,-10.1,0,79.7,0,0.2
3/9/2018,4:00,-11.9,0,85.4,0,0.2
3/9/2018,5:00,-12.5,0,88.2,0,0.2
3/9/2018,6:00,-11.2,0,86,0,0.2
3/9/2018,7:00,-13.2,0,89.7,28.8,0.3
3/9/2018,8:00,-11.6,0,85.9,573.2,0.2
3/9/2018,9:00,-7.6,0,72.2,1134.4,0.6
3/9/2018,10:00,-5.4,0,63.8,1717.4,1.2
3/9/2018,11:00,-3.1,1.02,55.2,2180.5,1.1
3/9/2018,12:00,-0.4,2.29,45,2425.3,0.9
3/9/2018,13:00,0.9,0.25,37.8,2445.3,0.9
3/9/2018,14:00,1.3,0,40.1,2271.7,1.2
3/9/2018,15:00,1.8,0,39.5,1918.5,1.1
3/9/2018,16:00,1.7,0,38.9,1391.4,0.7
3/9/2018,17:00,2,0,38.1,789.9,0.5
3/9/2018,18:00,0.4,0,44.8,174.9,0.8
3/9/2018,19:00,-1.8,0,52.7,1.1,0.6
3/9/2018,20:00,-4.4,0,65.1,0,0.2
3/9/2018,21:00,-6.6,0,74.9,0,0.3
3/9/2018,22:00,-8.1,0,79.8,0,0.2
3/9/2018,23:00,-9.4,0,83.7,0,0.2
3/9/2018,24:00:00,-10.3,0,87.3,0,0.2
3/10/2018,1:00,-11.3,0,88.7,0,0.2
3/10/2018,2:00,-11.7,0,89.2,0,0.2
3/10/2018,3:00,-12.6,0,90.2,0,0.2
3/10/2018,4:00,-12.9,0,89.7,0,0.2
3/10/2018,5:00,-13.4,0,89.5,0,0.2
3/10/2018,6:00,-13.5,0,89.5,0,0.2
3/10/2018,7:00,-13.4,0,89.5,34.4,0.2
3/10/2018,8:00,-7.8,0,78.3,570.3,0.6
3/10/2018,9:00,-3.2,0,60,1214.2,0.8
3/10/2018,10:00,-0.5,0,50.2,1771.8,0.7
3/10/2018,11:00,-0.1,0,52.2,2186.3,1.5
3/10/2018,12:00,1.5,0,44.3,2416.9,1.4
3/10/2018,13:00,2.1,0,42,2440.1,1.6
3/10/2018,14:00,2.4,0,41.4,2262.5,2.1
3/10/2018,15:00,2.9,0,38.5,1500.4,1.4
3/10/2018,16:00,3.6,0,37.4,1381,1.4
3/10/2018,17:00,3.4,0,38.4,783.6,1.4
3/10/2018,18:00,1.9,0,41.3,130.5,0.6
3/10/2018,19:00,-1.3,0,55.2,1,0.3
3/10/2018,20:00,-1.9,0,59.3,0,0.2
3/10/2018,21:00,-2.5,0,62.7,0,0.3
3/10/2018,22:00,-2.9,0,63.8,0,0.3
3/10/2018,23:00,-2.8,0,64,0,0.9
3/10/2018,24:00:00,-3.1,0,68.9,0,1.2
3/11/2018,1:00,-4.3,0,74.3,0,1.2
3/11/2018,2:00,,,,,
3/11/2018,3:00,-4.8,0,77.8,0,1
3/11/2018,4:00,-4.9,0,80,0,0.7
3/11/2018,5:00,-5.3,0,85.3,0,0.2
3/11/2018,6:00,-4.8,0,85.9,0,0.2
3/11/2018,7:00,-4.7,0,86,0,0.2
3/11/2018,8:00,-5.4,0,88.4,55.1,0.2
3/11/2018,9:00,-4.3,0,87.2,264.1,0.2
3/11/2018,10:00,-2.2,0,78,805.5,0.5
3/11/2018,11:00,-0.4,0,71.2,1602.8,1.7
3/11/2018,12:00,0.7,0,65.2,1386.1,1.9
3/11/2018,13:00,2,0,60.2,1568.7,1.2
3/11/2018,14:00,3.4,0,47.9,1910,1.8
3/11/2018,15:00,4.2,0,48.1,1779.6,1.9
3/11/2018,16:00,4,0,50,1281.3,1.5
3/11/2018,17:00,3.6,0,54.9,608.4,1.8
3/11/2018,18:00,3.4,0,57.7,296.8,1.1
3/11/2018,19:00,2.9,0,60.8,64,0.8
3/11/2018,20:00,2.3,0,63.8,0.9,1.4
3/11/2018,21:00,1.6,0,68.3,0,1.6
3/11/2018,22:00,0.8,0,73.1,0,0.9
3/11/2018,23:00,0.7,0,76.5,0,1.1
3/11/2018,24:00:00,0.9,0,78,0,1.8
3/12/2018,1:00,1,0,81.7,0,2.4
3/12/2018,2:00,0.9,0,85.1,0,1.9
3/12/2018,3:00,1,0,83.8,0,2.1
3/12/2018,4:00,0.9,0,81.3,0,1.8
3/12/2018,5:00,0.9,0,75.3,0,2.8
3/12/2018,6:00,0.4,0,70.8,0,2.6
3/12/2018,7:00,0,0,76.8,0,3.4
3/12/2018,8:00,-1,0,79.6,55.9,2.6
3/12/2018,9:00,-1.3,0,80.5,527.9,2.4
3/12/2018,10:00,-0.5,0,73.7,1046.7,3
3/12/2018,11:00,0.6,0,66.3,1746.3,3.1
3/12/2018,12:00,1.9,0,61,2187.3,3.1
3/12/2018,13:00,3.1,0,55.1,2440.9,3.2
3/12/2018,14:00,3.5,0,50.4,2317.6,4.5
3/12/2018,15:00,3,0,52.2,1414.1,4.5
3/12/2018,16:00,2.1,0,54.1,694.2,4.1
3/12/2018,17:00,2.8,0,48.1,1039.8,4.1
3/12/2018,18:00,2.7,0,43.2,620.3,3.8
3/12/2018,19:00,1.9,0,43.6,229.7,4.2
3/12/2018,20:00,-0.1,0,51.5,1.7,1.9
3/12/2018,21:00,-2.1,0,59.2,0,0.8
3/12/2018,22:00,-2.7,0,62,0,1
3/12/2018,23:00,-3,0,63.8,0,0.9
3/12/2018,24:00:00,-3.8,0,67.9,0,0.4
3/13/2018,1:00,-4.4,0,74.7,0,0.2
3/13/2018,2:00,-4.7,0,78.9,0,0.2
3/13/2018,3:00,-2.7,0,68.2,0,1.6
3/13/2018,4:00,-2.5,0,67.5,0,2.1
3/13/2018,5:00,-3,0,67.7,0,2.4
3/13/2018,6:00,-3.5,0,67.2,0,2.7
3/13/2018,7:00,-4,0,70.7,0,3
3/13/2018,8:00,-4.1,0,73.2,66.6,3.1
3/13/2018,9:00,-3.8,0,69.4,413.2,4.1
3/13/2018,10:00,-2.7,0,65.5,1052.8,4.1
3/13/2018,11:00,-2.2,0,57.2,1439.4,4.8
3/13/2018,12:00,-2.8,0,58.4,1086.4,5
3/13/2018,13:00,-2.8,0,55.5,1627.4,5.1
3/13/2018,14:00,-3.2,0,56,1279.2,5.1
3/13/2018,15:00,-2.5,0,50.8,1613.2,4.8
3/13/2018,16:00,-2.1,0,48.8,1552.6,4.2
3/13/2018,17:00,-1.8,0,46.9,1434.6,3.8
3/13/2018,18:00,-1.8,0,47.2,854.2,3.4
3/13/2018,19:00,-2.6,0,50.9,214.6,3
3/13/2018,20:00,-3.5,0,56.4,2.1,2.1
3/13/2018,21:00,-4.3,0,61.5,0,0.9
3/13/2018,22:00,-4.9,0,66.3,0,0.5
3/13/2018,23:00,-5.4,0,68.4,0,1
3/13/2018,24:00:00,-6.6,0,74.6,0,0.5
3/14/2018,1:00,-8.1,0,82.3,0,0.2
3/14/2018,2:00,-9.1,0,87.2,0,0.2
3/14/2018,3:00,-8.3,0,82,0,0.2
3/14/2018,4:00,-8.7,0,82.1,0,0.2
3/14/2018,5:00,-7.8,0,77.2,0,0.4
3/14/2018,6:00,-6.1,0,67.9,0,1
3/14/2018,7:00,-5.6,0,65.5,0.2,1.4
3/14/2018,8:00,-5.6,0,66.7,57.2,1.6
3/14/2018,9:00,-4.6,0,65.4,313.9,1.8
3/14/2018,10:00,-2,0,60.1,1123.9,2.4
3/14/2018,11:00,0.9,0,43.6,1828.2,3
3/14/2018,12:00,3,0,37.6,2242.1,3.7
3/14/2018,13:00,4.9,0,33.4,2448.2,3.9
3/14/2018,14:00,6.5,0,35.4,2475.8,3.5
3/14/2018,15:00,7.1,0,39.3,2305,3.4
3/14/2018,16:00,7.7,0,40.1,1949.7,3.5
3/14/2018,17:00,8.3,0,39.5,1442.4,3.5
3/14/2018,18:00,7.9,0,40.4,849.6,2.5
3/14/2018,19:00,5.6,0,48.3,224.7,2.4
3/14/2018,20:00,2.3,0,61.8,3,1.4
3/14/2018,21:00,1.6,0,63.5,0,0.8
3/14/2018,22:00,1,0,65.9,0,0.4
3/14/2018,23:00,-0.7,0,72.9,0,0.6
3/14/2018,24:00:00,-1.7,0,77.8,0,0.3
3/15/2018,1:00,-3.5,0,88,0,0.2
3/15/2018,2:00,-3.9,0,89.5,0,0.2
3/15/2018,3:00,-4.4,0,92.1,0,0.2
3/15/2018,4:00,-4.9,0,93.5,0,0.2
3/15/2018,5:00,-4.7,0,91.5,0,0.5
3/15/2018,6:00,-3.6,0,83.4,0,1.4
3/15/2018,7:00,-3.5,0,82.3,0.5,2
3/15/2018,8:00,-3.7,0,83.1,59.2,1.8
3/15/2018,9:00,-1.5,0,76.5,710,2.3
3/15/2018,10:00,-0.1,0,71.1,1278.3,3.4
3/15/2018,11:00,0.9,0,62.9,1900.5,3.8
3/15/2018,12:00,1.9,0,57.7,2286.9,3.8
3/15/2018,13:00,2.7,0,50.8,2495.9,3.7
3/15/2018,14:00,3.1,0,43.8,2526.6,4.2
3/15/2018,15:00,3.3,0,40.2,2357.3,4.1
3/15/2018,16:00,3.5,0,38.4,1999.2,4
3/15/2018,17:00,3.2,0,37.8,1486.8,3.9
3/15/2018,18:00,2.5,0,36.3,885.5,3.8
3/15/2018,19:00,1.2,0,38.4,233.5,3
3/15/2018,20:00,-0.4,0,46.7,2.1,1.9
3/15/2018,21:00,-1.8,0,47.6,0,1.5
3/15/2018,22:00,-2.7,0,48,0,1.2
3/15/2018,23:00,-2.8,0,47.4,0,2
3/15/2018,24:00:00,-3.3,0,45.4,0,3.2
3/16/2018,1:00,-4.3,0,47.3,0,2.5
3/16/2018,2:00,-5,0,47.9,0,1.5
3/16/2018,3:00,-5.8,0,50.4,0,1
3/16/2018,4:00,-6.7,0,54.5,0,0.6
3/16/2018,5:00,-6.7,0,57,0,1.3
3/16/2018,6:00,-6.8,0,58.9,0,1.2
3/16/2018,7:00,-7.2,0,63.1,0.6,1.2
3/16/2018,8:00,-7.5,0,67.1,66.1,1
3/16/2018,9:00,-5.4,0,60.1,732.2,1.4
3/16/2018,10:00,-3.5,0,49.8,1292.3,1.5
3/16/2018,11:00,-1.8,0,43.4,1824.2,1.4
3/16/2018,12:00,-0.7,0,40.1,2030.8,1.5
3/16/2018,13:00,0.5,0,35.6,2310,1.7
3/16/2018,14:00,1.9,0,34.1,2273.3,1.8
3/16/2018,15:00,3.1,0,31,2170.1,1.5
3/16/2018,16:00,3.7,0,30,1801.2,1.7
3/16/2018,17:00,4,0,31.4,1239.8,1.5
3/16/2018,18:00,3,0,34.5,449.2,1.1
3/16/2018,19:00,1.4,0,39.7,139.1,0.7
3/16/2018,20:00,-0.3,0,46.6,2.3,0.4
3/16/2018,21:00,-1.5,0,54.5,0,0.2
3/16/2018,22:00,-2.3,0,63.5,0,0.2
3/16/2018,23:00,-2.9,0,68.3,0,0.2
3/16/2018,24:00:00,-3.1,0,69.4,0,0.2
3/17/2018,1:00,-3.1,0,72.1,0,0.2
3/17/2018,2:00,-3.7,0,72.4,0,0.4
3/17/2018,3:00,-3.6,0,67.2,0,0.7
3/17/2018,4:00,-3.4,0,63.4,0,0.6
3/17/2018,5:00,-5.1,0,72.7,0,0.2
3/17/2018,6:00,-6.2,0,82.2,0,0.3
3/17/2018,7:00,-7.2,0,85.5,0.9,0.2
3/17/2018,8:00,-6.8,0,86.6,94,0.3
3/17/2018,9:00,-1.9,0,69.9,784.6,0.3
3/17/2018,10:00,1.4,0,56,1369.2,0.9
3/17/2018,11:00,4.8,0,36.5,1912.6,1.5
3/17/2018,12:00,6.4,0,30.1,2317.7,2.1
3/17/2018,13:00,7.7,0,25.9,2540.8,1.5
3/17/2018,14:00,8.5,0,25.3,2559.1,2
3/17/2018,15:00,9.1,0,27.9,2377.8,2.2
3/17/2018,16:00,9.6,0,28.5,2014.9,2.2
3/17/2018,17:00,9.8,0,28.1,1502.7,1.6
3/17/2018,18:00,9.8,0,27.8,894.6,0.7
3/17/2018,19:00,8.7,0,34,260.5,0.3
3/17/2018,20:00,2.6,0,48.9,4.4,0.2
3/17/2018,21:00,-0.3,0,59.6,0,0.2
3/17/2018,22:00,-1.4,0,66.7,0,0.2
3/17/2018,23:00,-2.2,0,74.4,0,0.3
3/17/2018,24:00:00,-2.6,0,76.2,0,0.2
3/18/2018,1:00,-3.1,0,79.2,0,0.2
3/18/2018,2:00,-3.7,0,82.7,0,0.2
3/18/2018,3:00,-4,0,85,0,0.2
3/18/2018,4:00,-4.2,0,86.3,0,0.2
3/18/2018,5:00,-4.6,0,88.7,0,0.2
3/18/2018,6:00,-5,0,88,0,0.2
3/18/2018,7:00,-5.2,0,86.6,1.2,0.2
3/18/2018,8:00,-3.9,0,82.2,111.1,0.3
3/18/2018,9:00,0.2,0,63.1,796.4,0.3
3/18/2018,10:00,2.4,0,55.6,1372.9,0.7
3/18/2018,11:00,5.4,0,45.9,1923.1,1.2
3/18/2018,12:00,7.8,0,36.6,2297.2,1
3/18/2018,13:00,9.7,0,30,2429,1.2
3/18/2018,14:00,11.3,0,26.2,2527,1.6
3/18/2018,15:00,11.8,0,24.3,2350.2,1.7
3/18/2018,16:00,12.2,0,24,1875.5,1.8
3/18/2018,17:00,12,0,24.4,1090.1,1.9
3/18/2018,18:00,11,0,29.8,448.9,2.2
3/18/2018,19:00,9.3,0,35.1,64.7,2.1
3/18/2018,20:00,7.7,0,36.3,1.6,1.5
3/18/2018,21:00,6.3,0,38.7,0,0.5
3/18/2018,22:00,4.7,0,43.2,0,0.4
3/18/2018,23:00,3.6,0,45.3,0,0.7
3/18/2018,24:00:00,3.5,0,50.6,0,1.1
3/19/2018,1:00,2.6,0,50.4,0,1.6
3/19/2018,2:00,1.8,0,60.4,0,1.9
3/19/2018,3:00,0.9,0,70.6,0,1.7
3/19/2018,4:00,-0.1,0,74.5,0,1.8
3/19/2018,5:00,-0.9,0,74.1,0,1.7
3/19/2018,6:00,-1.5,0,73.3,0,1.8
3/19/2018,7:00,-2,0,72.1,1,2.1
3/19/2018,8:00,-2.2,0,66.5,93.5,1.9
3/19/2018,9:00,-1.7,0,61.4,646.9,2.6
3/19/2018,10:00,0.2,0,52.9,1570.2,2.9
3/19/2018,11:00,1.8,0,46.3,1974.7,2.5
3/19/2018,12:00,2.4,0,46.4,2130.6,3.4
3/19/2018,13:00,2.7,0,48.7,1996.2,3.1
3/19/2018,14:00,4.7,0,46.3,2540.9,3
3/19/2018,15:00,5,0,44.6,2355.6,3.4
3/19/2018,16:00,4.8,0,43,1893,3.4
3/19/2018,17:00,4.2,0,43.1,1252,2.4
3/19/2018,18:00,3.5,0,44.1,909.7,2.1
3/19/2018,19:00,1.6,0,49.5,263.8,2
3/19/2018,20:00,-0.8,0,48.5,3.7,1.5
3/19/2018,21:00,-2.4,0,45.6,0,1.3
3/19/2018,22:00,-3.1,0,45.8,0,1.9
3/19/2018,23:00,-3.5,0,46.6,0,2.1
3/19/2018,24:00:00,-3.7,0,49.1,0,2.4
3/20/2018,1:00,-4,0,54.7,0,1.9
3/20/2018,2:00,-4.4,0,61.9,0,2.4
3/20/2018,3:00,-4.9,0,64.9,0,2.4
3/20/2018,4:00,-5.7,0,67.8,0,2.2
3/20/2018,5:00,-6.5,0,70.6,0,2.2
3/20/2018,6:00,-6.8,0,73.7,0,1.5
3/20/2018,7:00,-6.8,0,75.7,0.9,1.6
3/20/2018,8:00,-6.6,0,77,78,1.7
3/20/2018,9:00,-5.5,0,74.5,332.5,2.4
3/20/2018,10:00,-4.1,0,70,771.9,2.2
3/20/2018,11:00,-2.7,0,63.4,1153.8,2.3
3/20/2018,12:00,-1.6,0,57.6,1632.8,2.9
3/20/2018,13:00,-0.9,0,55.5,1716.8,2.7
3/20/2018,14:00,0,0,53,1864.7,2.7
3/20/2018,15:00,0.6,0,50.2,2143.5,2.6
3/20/2018,16:00,0.4,0,50.5,1401.6,2.8
3/20/2018,17:00,0.1,0,49.7,1017.7,2.7
3/20/2018,18:00,-0.4,0,51,542.7,2.3
3/20/2018,19:00,-1.2,0,52.1,167.7,2.1
3/20/2018,20:00,-2.1,0,53.4,4.7,1.3
3/20/2018,21:00,-2.7,0,55.1,0,1.2
3/20/2018,22:00,-3.3,0,49.6,0,0.8
3/20/2018,23:00,-3.8,0,50.1,0,0.7
3/20/2018,24:00:00,-4.3,0,53,0,0.7
3/21/2018,1:00,-4.6,0,58.8,0,1
3/21/2018,2:00,-4.7,0,62,0,1.1
3/21/2018,3:00,-5,0,66.2,0,1.1
3/21/2018,4:00,-4.9,0,67.6,0,1.2
3/21/2018,5:00,-5,0,69.5,0,1.3
3/21/2018,6:00,-5.5,0,72,0,1.2
3/21/2018,7:00,-5.7,0,72.5,0.9,1.2
3/21/2018,8:00,-5.5,0,71.2,123.6,1.5
3/21/2018,9:00,-4.4,0,66.5,501.9,2.1
3/21/2018,10:00,-2.7,0,58.7,1151.8,1.8
3/21/2018,11:00,-1.4,0,53.2,1584.4,2.3
3/21/2018,12:00,0,0,44.2,2400.2,2.4
3/21/2018,13:00,1.1,0,36.3,2590.9,2.6
3/21/2018,14:00,2,0,32.6,2609.9,2.6
3/21/2018,15:00,2.8,0,28.7,2422.5,2.3
3/21/2018,16:00,3.7,0,27.9,2042.1,1.9
3/21/2018,17:00,4.1,0,27.5,1520.2,2.3
3/21/2018,18:00,3.8,0,31,918.7,2.5
3/21/2018,19:00,2.2,0,32.4,277.5,2
3/21/2018,20:00,-0.7,0,41.7,7.4,0.6
3/21/2018,21:00,-3.2,0,53.1,0,0.2
3/21/2018,22:00,-4.2,0,64.4,0,0.2
3/21/2018,23:00,-5,0,67.5,0,0.2
3/21/2018,24:00:00,-5.7,0,74.3,0,0.2
3/22/2018,1:00,-6.1,0,79.3,0,0.2
3/22/2018,2:00,-6.6,0,84.7,0,0.2
3/22/2018,3:00,-7,0,84.6,0,0.2
3/22/2018,4:00,-7.2,0,87.6,0,0.2
3/22/2018,5:00,-7.1,0,88.6,0,0.2
3/22/2018,6:00,-7.3,0,87.8,0,0.2
3/22/2018,7:00,-7.6,0,88.5,2.7,0.2
3/22/2018,8:00,-7.1,0,88.8,173,0.2
3/22/2018,9:00,-3.6,0,80.8,850.7,0.5
3/22/2018,10:00,-1.2,0,72.6,1419.5,0.8
3/22/2018,11:00,1.5,0,57.2,1967.4,1.4
3/22/2018,12:00,3.9,0,41.6,2361,2.1
3/22/2018,13:00,5,0,38.7,2569.3,2.2
3/22/2018,14:00,5.9,0,32.5,2587.9,3
3/22/2018,15:00,6.4,0,29.4,2453.7,2.5
3/22/2018,16:00,6.8,0,30.3,2054.6,3.1
3/22/2018,17:00,6.4,0,31.6,1547.7,3.3
3/22/2018,18:00,5.5,0,33.1,943.2,3
3/22/2018,19:00,4.1,0,37,311.1,2.1
3/22/2018,20:00,1.2,0,48.7,8.5,0.7
3/22/2018,21:00,-2,0,57.2,0,0.2
3/22/2018,22:00,-3.4,0,63.9,0,0.2
3/22/2018,23:00,-3.8,0,69.4,0,0.2
3/22/2018,24:00:00,-4.6,0,73.7,0,0.2
3/23/2018,1:00,-5.2,0,76,0,0.2
3/23/2018,2:00,-4.8,0,72.1,0,0.7
3/23/2018,3:00,-3.7,0,61.6,0,1.1
3/23/2018,4:00,-4.2,0,64.7,0,1.4
3/23/2018,5:00,-4.3,0,70.6,0,1.1
3/23/2018,6:00,-4.4,0,77.6,0,0.9
3/23/2018,7:00,-4.7,0,81.4,3.3,0.5
3/23/2018,8:00,-4,0,68.4,168.6,0.6
3/23/2018,9:00,-1.1,0,47.4,840.8,1.2
3/23/2018,10:00,0.6,0,38.9,1478.4,2.2
3/23/2018,11:00,2.2,0,34.9,2028.6,2.2
3/23/2018,12:00,3.4,0,29.1,2432,1.9
3/23/2018,13:00,4.5,0,26.5,2647.1,1.9
3/23/2018,14:00,5.3,0,23.7,2699.9,2
3/23/2018,15:00,5.4,0,24.6,1925.4,2
3/23/2018,16:00,5.8,0,24.1,1695.7,1.8
3/23/2018,17:00,5.6,0,24.3,1301.8,1.9
3/23/2018,18:00,4.5,0,28.2,606.4,1.6
3/23/2018,19:00,3.1,0,31.4,254.2,1.6
3/23/2018,20:00,0.9,0,29.8,4.9,1
3/23/2018,21:00,0,0,32,0,1
3/23/2018,22:00,-0.7,0,42.9,0,1.6
3/23/2018,23:00,-1.7,0,56.9,0,1.5
3/23/2018,24:00:00,-2.3,0,58.4,0,2
3/24/2018,1:00,-2.6,0,63.5,0,2.3
3/24/2018,2:00,-2.9,0,66.3,0,2
3/24/2018,3:00,-3.5,0,69.8,0,1.7
3/24/2018,4:00,-4.1,0,72.5,0,2.4
3/24/2018,5:00,-4.3,0,73.7,0,2.7
3/24/2018,6:00,-4.2,0,75.6,0,2.4
3/24/2018,7:00,-4.1,0,76.8,3.1,2.4
3/24/2018,8:00,-3.5,0,76.5,99.3,2.3
3/24/2018,9:00,-2.6,0,72.8,363.5,2.2
3/24/2018,10:00,-1.1,0,65.9,697.7,2.5
3/24/2018,11:00,-0.1,0,60.5,1103,2.5
3/24/2018,12:00,1.5,0,53.2,1709.5,2.7
3/24/2018,13:00,2.5,0,44.6,1632.8,3.4
3/24/2018,14:00,3.4,0,41.7,1478.1,2.9
3/24/2018,15:00,3.4,0,41.4,1442.2,3.3
3/24/2018,16:00,2.9,0,45.5,1226.3,3.4
3/24/2018,17:00,2.1,0,44.2,820.8,3.2
3/24/2018,18:00,1.4,0,43.9,450.9,2.3
3/24/2018,19:00,0.3,0,47.1,157.2,1.3
3/24/2018,20:00,-1.1,0,50.8,7.1,1.2
3/24/2018,21:00,-2.4,0,57.1,0,1.3
3/24/2018,22:00,-3.5,0,61.7,0,1.3
3/24/2018,23:00,-4.3,0,62.5,0,1
3/24/2018,24:00:00,-5.1,0,65.6,0,0.4
3/25/2018,1:00,-5.5,0,66.8,0,0.8
3/25/2018,2:00,-5.3,0,68,0,1.4
3/25/2018,3:00,-5.2,0,72.8,0,1.3
3/25/2018,4:00,-5.1,0,75.1,0,1.2
3/25/2018,5:00,-4.9,0,72.2,0,0.9
3/25/2018,6:00,-4.8,0,65.6,0,1.3
3/25/2018,7:00,-5.1,0,65.3,5.1,1.5
3/25/2018,8:00,-4.9,0,62.2,204.5,1.4
3/25/2018,9:00,-2.8,0,57.4,928,2.3
3/25/2018,10:00,-1.3,0,55,1358.4,2.6
3/25/2018,11:00,0.5,0,48.3,1988.9,2.4
3/25/2018,12:00,2.1,0,43,2291.5,2.2
3/25/2018,13:00,3.5,0,39.1,2492.2,2.2
3/25/2018,14:00,4.6,0,34,2290.4,2.3
3/25/2018,15:00,5.4,0,30.5,2204.3,2.4
3/25/2018,16:00,6.1,0,28.5,2022.9,2.4
3/25/2018,17:00,6.1,0,29.3,1588.5,2.3
3/25/2018,18:00,4.9,0,33.1,967.5,2.3
3/25/2018,19:00,3.2,0,34.7,337.5,2.1
3/25/2018,20:00,0.9,0,38.2,11.2,1.8
3/25/2018,21:00,-0.5,0,39.8,0,1.8
3/25/2018,22:00,-1.3,0,42.3,0,1.3
3/25/2018,23:00,-2.2,0,53.7,0,1.3
3/25/2018,24:00:00,-2.7,0,65,0,1.3
3/26/2018,1:00,-3.1,0,73.7,0,1.3
3/26/2018,2:00,-3.1,0,79.6,0,1
3/26/2018,3:00,-3,0,81.2,0,0.8
3/26/2018,4:00,-3.2,0,81.4,0,0.8
3/26/2018,5:00,-3.3,0,80,0,0.5
3/26/2018,6:00,-3.4,0,79.7,0,0.8
3/26/2018,7:00,-2.9,0,76.6,7.1,1.1
3/26/2018,8:00,-2.4,0,75.4,192.2,1.2
3/26/2018,9:00,-0.4,0,67.4,995.3,1.4
3/26/2018,10:00,1.7,0,55.8,1218,2.2
3/26/2018,11:00,4,0,48.2,1845.7,2.1
3/26/2018,12:00,5.7,0,41.3,1632.5,2.3
3/26/2018,13:00,6.6,0,38.2,1406.1,2
3/26/2018,14:00,7.6,0,35.9,1588.4,2.2
3/26/2018,15:00,8.7,0,32.4,1495.6,2.4
3/26/2018,16:00,9.1,0,31,757.8,2.6
3/26/2018,17:00,8.8,0,36.9,352.2,2.2
3/26/2018,18:00,8.1,0,45.3,192.2,2.3
3/26/2018,19:00,6.5,0,51.6,28.7,2.1
3/26/2018,20:00,5.5,0,54.2,0.8,1.7
3/26/2018,21:00,4.4,0,71.4,0,1.6
3/26/2018,22:00,2.9,1.27,94.9,0,1.5
3/26/2018,23:00,3.1,2.79,99.6,0,2
3/26/2018,24:00:00,3.6,1.52,99.9,0,1.6
3/27/2018,1:00,3.7,1.27,99.9,0,1.2
3/27/2018,2:00,4,3.05,99.9,0,0.7
3/27/2018,3:00,4.1,0.25,99.9,0,0.6
3/27/2018,4:00,4,0,99.9,0,0.8
3/27/2018,5:00,3.9,0,99.9,0,1.5
3/27/2018,6:00,3.6,0,99.9,0,2.2
3/27/2018,7:00,3.3,0,99.9,0.7,2.5
3/27/2018,8:00,3,0,99.9,36.4,3
3/27/2018,9:00,2.8,0,99.9,141.5,2.4
3/27/2018,10:00,2.9,0,98.1,321.2,2.9
3/27/2018,11:00,3.7,0,92,719.6,3
3/27/2018,12:00,3.9,0,88.7,669.4,3
3/27/2018,13:00,4.1,0,85.7,654.1,3.2
3/27/2018,14:00,4.5,0,81.4,656.6,3
3/27/2018,15:00,4.5,0,79.2,693.5,3.4
3/27/2018,16:00,4.7,0,76.3,675.5,3.2
