"site_id","lake","date","level_m","lake_level_m","diff_m","window_diff_m","site_type"
"LL-07","Long",2019-03-01,335.6389,335.5964,0.0425000000000182,0.0511999999999944,"upgradient"
"LL-08","Long",2019-03-01,335.6652,335.5964,0.0688000000000102,0.0831999999999766,"upgradient"
"LL-09","Long",2019-03-01,335.4769,335.5964,-0.119500000000016,-0.106700000000046,"downgradient"
"LL-09B","Long",2019-03-01,335.2641,335.5964,-0.332299999999975,-0.284199999999998,"downgradient"
"LL-10","Long",2019-03-01,335.5513,335.5964,-0.0450999999999908,-0.0412000000000035,"downgradient"
"PFL-02","Plainfield",2019-03-01,335.485,335.4146,0.0704000000000065,0.0807000000000357,"upgradient"
"PFL-03","Plainfield",2019-03-01,335.3736,335.4146,-0.0409999999999968,-0.0339999999999918,"downgradient"
"PFL-04","Plainfield",2019-03-01,335.5167,335.4146,0.102100000000007,0.12299999999999,"upgradient"
"PFL-05","Plainfield",2019-03-01,335.5361,335.4146,0.121500000000026,0.120699999999999,"upgradient"
"PFL-07","Plainfield",2019-03-01,335.4266,335.4146,0.0120000000000005,0.0144000000000233,"upgradient"
"PFL-09","Plainfield",2019-03-01,335.3804,335.4146,-0.0341999999999985,-0.0307000000000244,"downgradient"
"PFL-11","Plainfield",2019-03-01,335.3994,335.4146,-0.015199999999993,-0.0121000000000322,"downgradient"
"PFL-13","Plainfield",2019-03-01,335.4069,335.4146,-0.00769999999999982,0.0050000000000523,"nogradient"
"PFL-14","Plainfield",2019-03-01,335.3359,335.4146,-0.0786999999999694,-0.0636000000000081,"downgradient"
"PFL-15","Plainfield",2019-03-01,335.5446,335.4146,0.129999999999995,0.133399999999995,"upgradient"
"PSNT-01","Pleasant",2019-03-01,299.9396,299.3955,0.544100000000014,0.554500000000019,"upgradient"
"PSNT-03","Pleasant",2019-03-01,298.0343,299.3955,-1.3612,-1.31900000000002,"downgradient"
"PSNT-05","Pleasant",2019-03-01,297.7532,299.3955,-1.64230000000003,-1.60120000000001,"downgradient"
"PSNT-06","Pleasant",2019-03-01,298.7169,299.3955,-0.678600000000017,-0.652799999999957,"downgradient"
"PSNT-07","Pleasant",2019-03-01,298.7915,299.3955,-0.603999999999985,-0.575599999999952,"downgradient"
"PSNT-08","Pleasant",2019-03-01,298.6187,299.3955,-0.776800000000037,-0.741899999999987,"downgradient"
"PSNT-09","Pleasant",2019-03-01,299.1089,299.3955,-0.286600000000021,-0.254099999999994,"downgradient"
"PSNT-10","Pleasant",2019-03-01,297.6182,299.3955,-1.77730000000003,-1.73010000000005,"downgradient"
"PSNT-11","Pleasant",2019-03-01,299.3181,299.3955,-0.0774000000000115,-0.0740000000000123,"downgradient"
"PSNT-14","Pleasant",2019-03-01,299.4766,299.3955,0.0810999999999922,0.085899999999981,"upgradient"
"PSNT-15","Pleasant",2019-03-01,299.7098,299.3955,0.314300000000003,0.335399999999993,"upgradient"
"PSNT-16","Pleasant",2019-03-01,299.9205,299.3955,0.524999999999977,0.54929999999996,"upgradient"
"LL-01","Long",2019-03-02,335.6244,335.6,0.0244000000000142,0.0591999999999757,"upgradient"
"LL-01B","Long",2019-03-02,335.4639,335.6,-0.136099999999999,-0.0758999999999901,"downgradient"
"LL-02","Long",2019-03-02,335.5739,335.6,-0.0260999999999854,-0.0158999999999878,"downgradient"
"LL-02B","Long",2019-03-02,335.4857,335.6,-0.114300000000014,-0.0667000000000257,"downgradient"
"LL-03","Long",2019-03-02,335.486,335.6,-0.114000000000033,-0.129099999999994,"downgradient"
"LL-04","Long",2019-03-02,335.4113,335.6,-0.188699999999983,-0.161299999999983,"downgradient"
"LL-05","Long",2019-03-02,335.5351,335.6,-0.0649000000000228,-0.0409999999999968,"downgradient"
"LL-05C","Long",2019-03-02,335.5209,335.6,-0.0790999999999826,-0.0525000000000091,"downgradient"
"LL-06","Long",2019-03-02,335.624,335.6,0.0240000000000009,0.038599999999974,"upgradient"
"LL-07","Long",2019-03-02,335.634,335.6,0.0339999999999918,0.047300000000007,"upgradient"
"LL-08","Long",2019-03-02,335.6626,335.6,0.0625999999999749,0.0799000000000092,"upgradient"
"LL-09","Long",2019-03-02,335.4756,335.6,-0.12439999999998,-0.114800000000002,"downgradient"
"LL-09B","Long",2019-03-02,335.2586,335.6,-0.341400000000021,-0.287100000000009,"downgradient"
"LL-10","Long",2019-03-02,335.5481,335.6,-0.0518999999999892,-0.0450999999999908,"downgradient"
"PFL-02","Plainfield",2019-03-02,335.4802,335.4168,0.0634000000000015,0.0803999999999974,"upgradient"
"PFL-03","Plainfield",2019-03-02,335.367,335.4168,-0.0498000000000047,-0.0361999999999512,"downgradient"
"PFL-04","Plainfield",2019-03-02,335.5097,335.4168,0.092899999999986,0.122099999999989,"upgradient"
"PFL-05","Plainfield",2019-03-02,335.5324,335.4168,0.115599999999972,0.120699999999999,"upgradient"
"PFL-07","Plainfield",2019-03-02,335.4207,335.4168,0.00389999999998736,0.0131000000000085,"upgradient"
"PFL-09","Plainfield",2019-03-02,335.3734,335.4168,-0.0434000000000196,-0.0317000000000007,"downgradient"
"PFL-11","Plainfield",2019-03-02,335.3898,335.4168,-0.0269999999999868,-0.0121000000000322,"downgradient"
"PFL-13","Plainfield",2019-03-02,335.3994,335.4168,-0.0174000000000092,0.0029999999999859,"nogradient"
"PFL-14","Plainfield",2019-03-02,335.3254,335.4168,-0.0914000000000215,-0.0652000000000044,"downgradient"
"PFL-15","Plainfield",2019-03-02,335.5372,335.4168,0.120400000000018,0.132400000000018,"upgradient"
"PSNT-01","Pleasant",2019-03-02,299.9365,299.3986,0.537900000000036,0.554299999999955,"upgradient"
"PSNT-03","Pleasant",2019-03-02,298.0287,299.3986,-1.36989999999997,-1.32159999999999,"downgradient"
"PSNT-05","Pleasant",2019-03-02,297.7483,299.3986,-1.65029999999996,-1.60309999999998,"downgradient"
"PSNT-06","Pleasant",2019-03-02,298.7112,299.3986,-0.687399999999968,-0.654499999999985,"downgradient"
"PSNT-07","Pleasant",2019-03-02,298.788,299.3986,-0.610599999999977,-0.579000000000008,"downgradient"
"PSNT-08","Pleasant",2019-03-02,298.6141,299.3986,-0.78449999999998,-0.742600000000039,"downgradient"
"PSNT-09","Pleasant",2019-03-02,299.1034,299.3986,-0.295199999999966,-0.254700000000014,"downgradient"
"PSNT-10","Pleasant",2019-03-02,297.6123,299.3986,-1.78629999999998,-1.73090000000002,"downgradient"
"PSNT-11","Pleasant",2019-03-02,299.3159,299.3986,-0.0826999999999884,-0.0740000000000123,"downgradient"
"PSNT-14","Pleasant",2019-03-02,299.4748,299.3986,0.0762000000000285,0.0855000000000246,"upgradient"
"PSNT-15","Pleasant",2019-03-02,299.7071,299.3986,0.308500000000038,0.331700000000012,"upgradient"
"PSNT-16","Pleasant",2019-03-02,299.9185,299.3986,0.519900000000007,0.546199999999999,"upgradient"
"LL-01","Long",2019-03-03,335.6295,335.5996,0.0298999999999978,0.0591999999999757,"upgradient"
"LL-01B","Long",2019-03-03,335.4622,335.5996,-0.137400000000014,-0.0794999999999959,"downgradient"
"LL-02","Long",2019-03-03,335.5778,335.5996,-0.0217999999999847,-0.0160000000000196,"downgradient"
"LL-02B","Long",2019-03-03,335.4837,335.5996,-0.115900000000011,-0.0697000000000116,"downgradient"
"LL-03","Long",2019-03-03,335.4909,335.5996,-0.108699999999999,-0.126500000000021,"downgradient"
"LL-04","Long",2019-03-03,335.4174,335.5996,-0.182199999999966,-0.167899999999975,"downgradient"
"LL-05","Long",2019-03-03,335.5403,335.5996,-0.0593000000000075,-0.0471999999999753,"downgradient"
"LL-05C","Long",2019-03-03,335.5219,335.5996,-0.077699999999993,-0.0534000000000106,"downgradient"
"LL-06","Long",2019-03-03,335.6288,335.5996,0.029200000000003,0.0380000000000109,"upgradient"
"LL-07","Long",2019-03-03,335.638,335.5996,0.0384000000000242,0.044399999999996,"upgradient"
"LL-08","Long",2019-03-03,335.6667,335.5996,0.0670999999999822,0.0756000000000085,"upgradient"
"LL-09","Long",2019-03-03,335.4807,335.5996,-0.118899999999996,-0.117399999999975,"downgradient"
"LL-09B","Long",2019-03-03,335.2564,335.5996,-0.343199999999968,-0.290099999999995,"downgradient"
"LL-10","Long",2019-03-03,335.5518,335.5996,-0.0477999999999952,-0.0453999999999724,"downgradient"
"PFL-02","Plainfield",2019-03-03,335.4808,335.4136,0.0671999999999571,0.0758999999999901,"upgradient"
"PFL-03","Plainfield",2019-03-03,335.3688,335.4136,-0.0448000000000093,-0.0409999999999968,"downgradient"
"PFL-04","Plainfield",2019-03-03,335.5097,335.4136,0.0960999999999785,0.119899999999973,"upgradient"
"PFL-05","Plainfield",2019-03-03,335.5336,335.4136,0.120000000000005,0.120699999999999,"upgradient"
"PFL-07","Plainfield",2019-03-03,335.4239,335.4136,0.0102999999999724,0.0126999999999953,"upgradient"
"PFL-09","Plainfield",2019-03-03,335.375,335.4136,-0.0386000000000308,-0.0341999999999985,"downgradient"
"PFL-11","Plainfield",2019-03-03,335.3918,335.4136,-0.0218000000000416,-0.0121000000000322,"downgradient"
"PFL-13","Plainfield",2019-03-03,335.3998,335.4136,-0.0138000000000034,-0.00170000000002801,"nogradient"
"PFL-14","Plainfield",2019-03-03,335.3283,335.4136,-0.0853000000000179,-0.0669000000000324,"downgradient"
"PFL-15","Plainfield",2019-03-03,335.5402,335.4136,0.126599999999996,0.13130000000001,"upgradient"
"PSNT-01","Pleasant",2019-03-03,299.9354,299.3961,0.539300000000026,0.550299999999993,"upgradient"
"PSNT-03","Pleasant",2019-03-03,298.0284,299.3961,-1.36769999999996,-1.3304,"downgradient"
"PSNT-05","Pleasant",2019-03-03,297.7465,299.3961,-1.64959999999996,-1.60469999999998,"downgradient"
"PSNT-06","Pleasant",2019-03-03,298.7125,299.3961,-0.683599999999956,-0.655500000000018,"downgradient"
"PSNT-07","Pleasant",2019-03-03,298.7874,299.3961,-0.608699999999999,-0.579099999999983,"downgradient"
"PSNT-08","Pleasant",2019-03-03,298.6137,299.3961,-0.782399999999996,-0.743400000000008,"downgradient"
"PSNT-09","Pleasant",2019-03-03,299.102,299.3961,-0.294099999999958,-0.25509999999997,"downgradient"
"PSNT-10","Pleasant",2019-03-03,297.6102,299.3961,-1.78589999999997,-1.73699999999997,"downgradient"
"PSNT-11","Pleasant",2019-03-03,299.3179,299.3961,-0.0781999999999812,-0.0750000000000455,"downgradient"
"PSNT-14","Pleasant",2019-03-03,299.4751,299.3961,0.0790000000000077,0.0810999999999922,"upgradient"
"PSNT-15","Pleasant",2019-03-03,299.7071,299.3961,0.311000000000035,0.330600000000004,"upgradient"
"PSNT-16","Pleasant",2019-03-03,299.9175,299.3961,0.521400000000028,0.542300000000012,"upgradient"
"LL-01","Long",2019-03-04,335.6409,335.5975,0.0433999999999628,0.0591999999999757,"upgradient"
"LL-01B","Long",2019-03-04,335.4715,335.5975,-0.126000000000033,-0.0855000000000246,"downgradient"
"LL-02","Long",2019-03-04,335.5827,335.5975,-0.0148000000000366,-0.0160000000000196,"downgradient"
"LL-02B","Long",2019-03-04,335.4901,335.5975,-0.107399999999984,-0.0760999999999967,"downgradient"
"LL-03","Long",2019-03-04,335.502,335.5975,-0.0955000000000155,-0.126500000000021,"downgradient"
"LL-04","Long",2019-03-04,335.4295,335.5975,-0.168000000000006,-0.168000000000006,"downgradient"
"LL-05","Long",2019-03-04,335.5504,335.5975,-0.0471000000000004,-0.0471999999999753,"downgradient"
"LL-05C","Long",2019-03-04,335.5288,335.5975,-0.0687000000000353,-0.0545999999999935,"downgradient"
"LL-06","Long",2019-03-04,335.6366,335.5975,0.039100000000019,0.0380000000000109,"upgradient"
"LL-07","Long",2019-03-04,335.6473,335.5975,0.0498000000000047,0.044399999999996,"upgradient"
"LL-08","Long",2019-03-04,335.6738,335.5975,0.0763000000000034,0.0756000000000085,"upgradient"
"LL-09","Long",2019-03-04,335.4901,335.5975,-0.107399999999984,-0.117399999999975,"downgradient"
"LL-09B","Long",2019-03-04,335.2648,335.5975,-0.332699999999988,-0.296600000000012,"downgradient"
"LL-10","Long",2019-03-04,335.5567,335.5975,-0.0407999999999902,-0.0453999999999724,"downgradient"
"PFL-02","Plainfield",2019-03-04,335.485,335.4107,0.0742999999999938,0.0754999999999768,"upgradient"
"PFL-03","Plainfield",2019-03-04,335.3759,335.4107,-0.0348000000000184,-0.0409999999999968,"downgradient"
"PFL-04","Plainfield",2019-03-04,335.5156,335.4107,0.104899999999986,0.115900000000011,"upgradient"
"PFL-05","Plainfield",2019-03-04,335.5369,335.4107,0.126199999999983,0.120899999999949,"upgradient"
"PFL-07","Plainfield",2019-03-04,335.4296,335.4107,0.0188999999999737,0.0126999999999953,"upgradient"
"PFL-09","Plainfield",2019-03-04,335.382,335.4107,-0.0287000000000148,-0.0341999999999985,"downgradient"
"PFL-11","Plainfield",2019-03-04,335.4045,335.4107,-0.00619999999997844,-0.0121000000000322,"downgradient"
"PFL-13","Plainfield",2019-03-04,335.4066,335.4107,-0.004099999999994,-0.00220000000001619,"nogradient"
"PFL-14","Plainfield",2019-03-04,335.3384,335.4107,-0.0722999999999843,-0.0722999999999843,"downgradient"
"PFL-15","Plainfield",2019-03-04,335.5525,335.4107,0.141799999999989,0.13130000000001,"upgradient"
"PSNT-01","Pleasant",2019-03-04,299.9386,299.3959,0.542699999999968,0.550099999999986,"upgradient"
"PSNT-03","Pleasant",2019-03-04,298.0318,299.3959,-1.36410000000001,-1.33170000000001,"downgradient"
"PSNT-05","Pleasant",2019-03-04,297.7497,299.3959,-1.64620000000002,-1.6053,"downgradient"
"PSNT-06","Pleasant",2019-03-04,298.7187,299.3959,-0.677200000000028,-0.659899999999993,"downgradient"
"PSNT-07","Pleasant",2019-03-04,298.7918,299.3959,-0.604100000000017,-0.581000000000017,"downgradient"
"PSNT-08","Pleasant",2019-03-04,298.6178,299.3959,-0.778100000000052,-0.745799999999974,"downgradient"
"PSNT-09","Pleasant",2019-03-04,299.1073,299.3959,-0.288600000000031,-0.262200000000007,"downgradient"
"PSNT-10","Pleasant",2019-03-04,297.6139,299.3959,-1.78200000000004,-1.73880000000003,"downgradient"
"PSNT-11","Pleasant",2019-03-04,299.32,299.3959,-0.0759000000000469,-0.0756999999999834,"downgradient"
"PSNT-14","Pleasant",2019-03-04,299.477,299.3959,0.0810999999999922,0.0810999999999922,"upgradient"
"PSNT-15","Pleasant",2019-03-04,299.7113,299.3959,0.315399999999954,0.327699999999993,"upgradient"
"PSNT-16","Pleasant",2019-03-04,299.92,299.3959,0.524099999999976,0.540700000000015,"upgradient"
"LL-01","Long",2019-03-05,335.6366,335.5973,0.0393000000000256,0.0562999999999647,"upgradient"
"LL-01B","Long",2019-03-05,335.4724,335.5973,-0.124900000000025,-0.0879000000000474,"downgradient"
"LL-02","Long",2019-03-05,335.578,335.5973,-0.019299999999987,-0.0176999999999907,"downgradient"
"LL-02B","Long",2019-03-05,335.4905,335.5973,-0.106800000000021,-0.0768999999999664,"downgradient"
"LL-03","Long",2019-03-05,335.4964,335.5973,-0.100900000000024,-0.126500000000021,"downgradient"
"LL-04","Long",2019-03-05,335.4222,335.5973,-0.175099999999986,-0.169199999999989,"downgradient"
"LL-05","Long",2019-03-05,335.5432,335.5973,-0.0541000000000054,-0.0477999999999952,"downgradient"
"LL-05C","Long",2019-03-05,335.5281,335.5973,-0.0692000000000235,-0.0576000000000363,"downgradient"
"LL-06","Long",2019-03-05,335.6307,335.5973,0.0333999999999719,0.0366999999999962,"upgradient"
"LL-07","Long",2019-03-05,335.643,335.5973,0.0457000000000107,0.044399999999996,"upgradient"
"LL-08","Long",2019-03-05,335.6702,335.5973,0.0729000000000042,0.0742000000000189,"upgradient"
"LL-09","Long",2019-03-05,335.4864,335.5973,-0.110900000000015,-0.117399999999975,"downgradient"
"LL-09B","Long",2019-03-05,335.2669,335.5973,-0.330399999999997,-0.297000000000025,"downgradient"
"LL-10","Long",2019-03-05,335.5538,335.5973,-0.0434999999999945,-0.0453999999999724,"downgradient"
"PFL-02","Plainfield",2019-03-05,335.4779,335.4078,0.0701000000000249,0.0743000000000507,"upgradient"
"PFL-03","Plainfield",2019-03-05,335.3692,335.4078,-0.038599999999974,-0.0409999999999968,"downgradient"
"PFL-04","Plainfield",2019-03-05,335.5096,335.4078,0.101800000000026,0.114700000000028,"upgradient"
"PFL-05","Plainfield",2019-03-05,335.5294,335.4078,0.121600000000001,0.120899999999949,"upgradient"
"PFL-07","Plainfield",2019-03-05,335.4203,335.4078,0.0124999999999886,0.0124999999999886,"upgradient"
"PFL-09","Plainfield",2019-03-05,335.3751,335.4078,-0.0326999999999771,-0.0341999999999985,"downgradient"
"PFL-11","Plainfield",2019-03-05,335.3989,335.4078,-0.00889999999998281,-0.0121000000000322,"downgradient"
"PFL-13","Plainfield",2019-03-05,335.3995,335.4078,-0.00830000000001974,-0.00399999999996226,"nogradient"
"PFL-14","Plainfield",2019-03-05,335.3284,335.4078,-0.079400000000021,-0.0753999999999451,"downgradient"
"PFL-15","Plainfield",2019-03-05,335.546,335.4078,0.138199999999983,0.13130000000001,"upgradient"
"PSNT-01","Pleasant",2019-03-05,299.9368,299.3955,0.541299999999978,0.54929999999996,"upgradient"
"PSNT-03","Pleasant",2019-03-05,298.0263,299.3955,-1.36920000000003,-1.33350000000002,"downgradient"
"PSNT-05","Pleasant",2019-03-05,297.7461,299.3955,-1.64940000000001,-1.6096,"downgradient"
"PSNT-06","Pleasant",2019-03-05,298.713,299.3955,-0.682500000000005,-0.660799999999995,"downgradient"
"PSNT-07","Pleasant",2019-03-05,298.7899,299.3955,-0.605600000000038,-0.581999999999994,"downgradient"
"PSNT-08","Pleasant",2019-03-05,298.6141,299.3955,-0.781400000000019,-0.747400000000027,"downgradient"
"PSNT-09","Pleasant",2019-03-05,299.1057,299.3955,-0.289800000000014,-0.262700000000052,"downgradient"
"PSNT-10","Pleasant",2019-03-05,297.6106,299.3955,-1.78489999999999,-1.74160000000001,"downgradient"
"PSNT-11","Pleasant",2019-03-05,299.3119,299.3955,-0.0835999999999899,-0.0759000000000469,"downgradient"
"PSNT-14","Pleasant",2019-03-05,299.4737,299.3955,0.0781999999999812,0.0808999999999855,"upgradient"
"PSNT-15","Pleasant",2019-03-05,299.7095,299.3955,0.313999999999965,0.327499999999986,"upgradient"
"PSNT-16","Pleasant",2019-03-05,299.9174,299.3955,0.52189999999996,0.540399999999977,"upgradient"
"LL-01","Long",2019-03-06,335.626,335.5967,0.0293000000000347,0.0548999999999751,"upgradient"
"LL-01B","Long",2019-03-06,335.4587,335.5967,-0.137999999999977,-0.0885000000000105,"downgradient"
"LL-02","Long",2019-03-06,335.5751,335.5967,-0.0215999999999781,-0.0184000000000424,"downgradient"
"LL-02B","Long",2019-03-06,335.4784,335.5967,-0.118299999999977,-0.0780000000000314,"downgradient"
"LL-03","Long",2019-03-06,335.488,335.5967,-0.108699999999999,-0.126500000000021,"downgradient"
"LL-04","Long",2019-03-06,335.4157,335.5967,-0.180999999999983,-0.172300000000007,"downgradient"
"LL-05","Long",2019-03-06,335.5355,335.5967,-0.0611999999999853,-0.0511999999999944,"downgradient"
"LL-05C","Long",2019-03-06,335.5194,335.5967,-0.0772999999999797,-0.0587999999999624,"downgradient"
"LL-06","Long",2019-03-06,335.6332,335.5967,0.0364999999999895,0.0364999999999895,"upgradient"
"LL-07","Long",2019-03-06,335.6365,335.5967,0.0398000000000138,0.0430999999999813,"upgradient"
"LL-08","Long",2019-03-06,335.6655,335.5967,0.0688000000000102,0.073599999999999,"upgradient"
"LL-09","Long",2019-03-06,335.4812,335.5967,-0.115499999999997,-0.117399999999975,"downgradient"
"LL-09B","Long",2019-03-06,335.2536,335.5967,-0.343099999999993,-0.2971,"downgradient"
"LL-10","Long",2019-03-06,335.5501,335.5967,-0.0465999999999553,-0.0465999999999553,"downgradient"
"PFL-02","Plainfield",2019-03-06,335.4713,335.4043,0.0670000000000073,0.0742999999999938,"upgradient"
"PFL-03","Plainfield",2019-03-06,335.3598,335.4043,-0.0445000000000277,-0.0414000000000101,"downgradient"
"PFL-04","Plainfield",2019-03-06,335.5007,335.4043,0.0963999999999601,0.113900000000001,"upgradient"
"PFL-05","Plainfield",2019-03-06,335.5242,335.4043,0.119899999999973,0.120699999999999,"upgradient"
"PFL-07","Plainfield",2019-03-06,335.4143,335.4043,0.00999999999999091,0.0121000000000322,"upgradient"
"PFL-09","Plainfield",2019-03-06,335.3659,335.4043,-0.0384000000000242,-0.0352000000000317,"downgradient"
"PFL-11","Plainfield",2019-03-06,335.386,335.4043,-0.0183000000000106,-0.0135999999999967,"downgradient"
"PFL-13","Plainfield",2019-03-06,335.3905,335.4043,-0.0138000000000034,-0.004099999999994,"nogradient"
"PFL-14","Plainfield",2019-03-06,335.317,335.4043,-0.0873000000000275,-0.0760999999999967,"downgradient"
"PFL-15","Plainfield",2019-03-06,335.5344,335.4043,0.13009999999997,0.130499999999984,"upgradient"
"PSNT-01","Pleasant",2019-03-06,299.9335,299.3952,0.538300000000049,0.548500000000047,"upgradient"
"PSNT-03","Pleasant",2019-03-06,298.0224,299.3952,-1.37279999999998,-1.33869999999996,"downgradient"
"PSNT-05","Pleasant",2019-03-06,297.7397,299.3952,-1.65549999999996,-1.61419999999998,"downgradient"
"PSNT-06","Pleasant",2019-03-06,298.7076,299.3952,-0.687599999999975,-0.66719999999998,"downgradient"
"PSNT-07","Pleasant",2019-03-06,298.7851,299.3952,-0.610099999999989,-0.586700000000008,"downgradient"
"PSNT-08","Pleasant",2019-03-06,298.6099,299.3952,-0.78529999999995,-0.751800000000003,"downgradient"
"PSNT-09","Pleasant",2019-03-06,299.099,299.3952,-0.296199999999999,-0.263599999999997,"downgradient"
"PSNT-10","Pleasant",2019-03-06,297.6059,299.3952,-1.78929999999997,-1.7466,"downgradient"
"PSNT-11","Pleasant",2019-03-06,299.3104,299.3952,-0.0847999999999729,-0.0760000000000218,"downgradient"
"PSNT-14","Pleasant",2019-03-06,299.4706,299.3952,0.0754000000000019,0.0808000000000106,"upgradient"
"PSNT-15","Pleasant",2019-03-06,299.7061,299.3952,0.310900000000004,0.326799999999992,"upgradient"
"PSNT-16","Pleasant",2019-03-06,299.9144,299.3952,0.519200000000012,0.539699999999982,"upgradient"
"LL-01","Long",2019-03-07,335.6172,335.5945,0.0226999999999862,0.0526999999999589,"upgradient"
"LL-01B","Long",2019-03-07,335.4493,335.5945,-0.145200000000045,-0.088799999999992,"downgradient"
"LL-02","Long",2019-03-07,335.5719,335.5945,-0.0226000000000113,-0.019299999999987,"downgradient"
"LL-02B","Long",2019-03-07,335.4695,335.5945,-0.125,-0.0791000000000395,"downgradient"
"LL-03","Long",2019-03-07,335.4811,335.5945,-0.113400000000013,-0.126500000000021,"downgradient"
"LL-04","Long",2019-03-07,335.4083,335.5945,-0.186200000000042,-0.173400000000015,"downgradient"
"LL-05","Long",2019-03-07,335.5291,335.5945,-0.065400000000011,-0.0518000000000143,"downgradient"
"LL-05C","Long",2019-03-07,335.5131,335.5945,-0.0814000000000306,-0.061300000000017,"downgradient"
"LL-06","Long",2019-03-07,335.6255,335.5945,0.0309999999999491,0.0357999999999947,"upgradient"
"LL-07","Long",2019-03-07,335.6315,335.5945,0.0369999999999777,0.0425000000000182,"upgradient"
"LL-08","Long",2019-03-07,335.6609,335.5945,0.0663999999999874,0.0729000000000042,"upgradient"
"LL-09","Long",2019-03-07,335.4763,335.5945,-0.118200000000002,-0.118200000000002,"downgradient"
"LL-09B","Long",2019-03-07,335.2443,335.5945,-0.350200000000029,-0.299699999999973,"downgradient"
"LL-10","Long",2019-03-07,335.547,335.5945,-0.0475000000000136,-0.0468000000000188,"downgradient"
"PFL-02","Plainfield",2019-03-07,335.4656,335.3994,0.0661999999999807,0.0732999999999606,"upgradient"
"PFL-03","Plainfield",2019-03-07,335.352,335.3994,-0.0473999999999819,-0.042699999999968,"downgradient"
"PFL-04","Plainfield",2019-03-07,335.4953,335.3994,0.0959000000000287,0.112600000000043,"upgradient"
"PFL-05","Plainfield",2019-03-07,335.5176,335.3994,0.118200000000002,0.120000000000005,"upgradient"
"PFL-07","Plainfield",2019-03-07,335.4071,335.3994,0.00769999999999982,0.0120000000000005,"upgradient"
"PFL-09","Plainfield",2019-03-07,335.3582,335.3994,-0.0412000000000035,-0.0355000000000132,"downgradient"
"PFL-11","Plainfield",2019-03-07,335.3755,335.3994,-0.023900000000026,-0.0138999999999783,"downgradient"
"PFL-13","Plainfield",2019-03-07,335.3845,335.3994,-0.0149000000000115,-0.00470000000001392,"nogradient"
"PFL-14","Plainfield",2019-03-07,335.3096,335.3994,-0.0898000000000252,-0.0763000000000034,"downgradient"
"PFL-15","Plainfield",2019-03-07,335.5283,335.3994,0.128899999999987,0.13009999999997,"upgradient"
"PSNT-01","Pleasant",2019-03-07,299.9294,299.3929,0.53649999999999,0.548400000000015,"upgradient"
"PSNT-03","Pleasant",2019-03-07,298.0193,299.3929,-1.37360000000001,-1.34089999999998,"downgradient"
"PSNT-05","Pleasant",2019-03-07,297.736,299.3929,-1.65690000000001,-1.61429999999996,"downgradient"
"PSNT-06","Pleasant",2019-03-07,298.701,299.3929,-0.691899999999976,-0.667299999999955,"downgradient"
"PSNT-07","Pleasant",2019-03-07,298.7797,299.3929,-0.613200000000006,-0.587799999999959,"downgradient"
"PSNT-08","Pleasant",2019-03-07,298.6047,299.3929,-0.788199999999961,-0.75630000000001,"downgradient"
"PSNT-09","Pleasant",2019-03-07,299.0985,299.3929,-0.294399999999996,-0.267999999999972,"downgradient"
"PSNT-10","Pleasant",2019-03-07,297.6027,299.3929,-1.79019999999997,-1.74869999999999,"downgradient"
"PSNT-11","Pleasant",2019-03-07,299.3057,299.3929,-0.0871999999999957,-0.0762000000000285,"downgradient"
"PSNT-14","Pleasant",2019-03-07,299.4668,299.3929,0.0739000000000374,0.0803999999999974,"upgradient"
"PSNT-15","Pleasant",2019-03-07,299.7017,299.3929,0.308800000000019,0.326300000000003,"upgradient"
"PSNT-16","Pleasant",2019-03-07,299.9102,299.3929,0.517300000000034,0.539600000000007,"upgradient"
"LL-01","Long",2019-03-08,335.6292,335.5943,0.0348999999999933,0.0509999999999877,"upgradient"
"LL-01B","Long",2019-03-08,335.4623,335.5943,-0.132000000000005,-0.0896000000000186,"downgradient"
"LL-02","Long",2019-03-08,335.5779,335.5943,-0.0164000000000328,-0.019299999999987,"downgradient"
"LL-02B","Long",2019-03-08,335.4772,335.5943,-0.117099999999994,-0.0803000000000225,"downgradient"
"LL-03","Long",2019-03-08,335.4938,335.5943,-0.100500000000011,-0.125200000000007,"downgradient"
"LL-04","Long",2019-03-08,335.4226,335.5943,-0.171700000000044,-0.173400000000015,"downgradient"
"LL-05","Long",2019-03-08,335.5419,335.5943,-0.0524000000000342,-0.0522000000000276,"downgradient"
"LL-05C","Long",2019-03-08,335.5214,335.5943,-0.0729000000000042,-0.0635000000000332,"downgradient"
"LL-06","Long",2019-03-08,335.6369,335.5943,0.0425999999999931,0.0364999999999895,"upgradient"
"LL-07","Long",2019-03-08,335.6426,335.5943,0.0482999999999834,0.0425000000000182,"upgradient"
"LL-08","Long",2019-03-08,335.67,335.5943,0.0756999999999834,0.0729000000000042,"upgradient"
"LL-09","Long",2019-03-08,335.4869,335.5943,-0.107400000000041,-0.118200000000002,"downgradient"
"LL-09B","Long",2019-03-08,335.2573,335.5943,-0.336999999999989,-0.302100000000053,"downgradient"
"LL-10","Long",2019-03-08,335.5588,335.5943,-0.0355000000000132,-0.0468000000000188,"downgradient"
"PFL-02","Plainfield",2019-03-08,335.4708,335.3962,0.0745999999999754,0.0732999999999606,"upgradient"
"PFL-03","Plainfield",2019-03-08,335.3609,335.3962,-0.0353000000000065,-0.042699999999968,"downgradient"
