"date","atmp","P","RH","Rs","wind"
2018-03-15 12:00:00,1.9,0,57.7,2.2869,3.8
2018-03-15 13:00:00,2.7,0,50.8,2.4959,3.7
2018-03-15 14:00:00,3.1,0,43.8,2.5266,4.2
2018-03-15 15:00:00,3.3,0,40.2,2.3573,4.1
2018-03-15 16:00:00,3.5,0,38.4,1.9992,4
2018-03-15 17:00:00,3.2,0,37.8,1.4868,3.9
2018-03-15 18:00:00,2.5,0,36.3,0.8855,3.8
2018-03-15 19:00:00,1.2,0,38.4,0.2335,3
2018-03-15 20:00:00,-0.4,0,46.7,0.0021,1.9
2018-03-15 21:00:00,-1.8,0,47.6,0,1.5
2018-03-15 22:00:00,-2.7,0,48,0,1.2
2018-03-15 23:00:00,-2.8,0,47.4,0,2
2018-03-16 00:00:00,-3.3,0,45.4,0,3.2
2018-03-16 01:00:00,-4.3,0,47.3,0,2.5
2018-03-16 02:00:00,-5,0,47.9,0,1.5
2018-03-16 03:00:00,-5.8,0,50.4,0,1
2018-03-16 04:00:00,-6.7,0,54.5,0,0.6
2018-03-16 05:00:00,-6.7,0,57,0,1.3
2018-03-16 06:00:00,-6.8,0,58.9,0,1.2
2018-03-16 07:00:00,-7.2,0,63.1,6e-04,1.2
2018-03-16 08:00:00,-7.5,0,67.1,0.0661,1
2018-03-16 09:00:00,-5.4,0,60.1,0.7322,1.4
2018-03-16 10:00:00,-3.5,0,49.8,1.2923,1.5
2018-03-16 11:00:00,-1.8,0,43.4,1.8242,1.4
2018-03-16 12:00:00,-0.7,0,40.1,2.0308,1.5
2018-03-16 13:00:00,0.5,0,35.6,2.31,1.7
2018-03-16 14:00:00,1.9,0,34.1,2.2733,1.8
2018-03-16 15:00:00,3.1,0,31,2.1701,1.5
2018-03-16 16:00:00,3.7,0,30,1.8012,1.7
2018-03-16 17:00:00,4,0,31.4,1.2398,1.5
2018-03-16 18:00:00,3,0,34.5,0.4492,1.1
2018-03-16 19:00:00,1.4,0,39.7,0.1391,0.7
2018-03-16 20:00:00,-0.3,0,46.6,0.0023,0.4
2018-03-16 21:00:00,-1.5,0,54.5,0,0.2
2018-03-16 22:00:00,-2.3,0,63.5,0,0.2
2018-03-16 23:00:00,-2.9,0,68.3,0,0.2
2018-03-17 00:00:00,-3.1,0,69.4,0,0.2
2018-03-17 01:00:00,-3.1,0,72.1,0,0.2
2018-03-17 02:00:00,-3.7,0,72.4,0,0.4
2018-03-17 03:00:00,-3.6,0,67.2,0,0.7
2018-03-17 04:00:00,-3.4,0,63.4,0,0.6
2018-03-17 05:00:00,-5.1,0,72.7,0,0.2
2018-03-17 06:00:00,-6.2,0,82.2,0,0.3
2018-03-17 07:00:00,-7.2,0,85.5,9e-04,0.2
2018-03-17 08:00:00,-6.8,0,86.6,0.094,0.3
2018-03-17 09:00:00,-1.9,0,69.9,0.7846,0.3
2018-03-17 10:00:00,1.4,0,56,1.3692,0.9
2018-03-17 11:00:00,4.8,0,36.5,1.9126,1.5
2018-03-17 12:00:00,6.4,0,30.1,2.3177,2.1
2018-03-17 13:00:00,7.7,0,25.9,2.5408,1.5
2018-03-17 14:00:00,8.5,0,25.3,2.5591,2
2018-03-17 15:00:00,9.1,0,27.9,2.3778,2.2
2018-03-17 16:00:00,9.6,0,28.5,2.0149,2.2
2018-03-17 17:00:00,9.8,0,28.1,1.5027,1.6
2018-03-17 18:00:00,9.8,0,27.8,0.8946,0.7
2018-03-17 19:00:00,8.7,0,34,0.2605,0.3
2018-03-17 20:00:00,2.6,0,48.9,0.0044,0.2
2018-03-17 21:00:00,-0.3,0,59.6,0,0.2
2018-03-17 22:00:00,-1.4,0,66.7,0,0.2
2018-03-17 23:00:00,-2.2,0,74.4,0,0.3
2018-03-18 00:00:00,-2.6,0,76.2,0,0.2
2018-03-18 01:00:00,-3.1,0,79.2,0,0.2
2018-03-18 02:00:00,-3.7,0,82.7,0,0.2
2018-03-18 03:00:00,-4,0,85,0,0.2
2018-03-18 04:00:00,-4.2,0,86.3,0,0.2
2018-03-18 05:00:00,-4.6,0,88.7,0,0.2
2018-03-18 06:00:00,-5,0,88,0,0.2
2018-03-18 07:00:00,-5.2,0,86.6,0.0012,0.2
2018-03-18 08:00:00,-3.9,0,82.2,0.1111,0.3
2018-03-18 09:00:00,0.2,0,63.1,0.7964,0.3
2018-03-18 10:00:00,2.4,0,55.6,1.3729,0.7
2018-03-18 11:00:00,5.4,0,45.9,1.9231,1.2
2018-03-18 12:00:00,7.8,0,36.6,2.2972,1
2018-03-18 13:00:00,9.7,0,30,2.429,1.2
2018-03-18 14:00:00,11.3,0,26.2,2.527,1.6
2018-03-18 15:00:00,11.8,0,24.3,2.3502,1.7
2018-03-18 16:00:00,12.2,0,24,1.8755,1.8
2018-03-18 17:00:00,12,0,24.4,1.0901,1.9
2018-03-18 18:00:00,11,0,29.8,0.4489,2.2
2018-03-18 19:00:00,9.3,0,35.1,0.0647,2.1
2018-03-18 20:00:00,7.7,0,36.3,0.0016,1.5
2018-03-18 21:00:00,6.3,0,38.7,0,0.5
2018-03-18 22:00:00,4.7,0,43.2,0,0.4
2018-03-18 23:00:00,3.6,0,45.3,0,0.7
2018-03-19 00:00:00,3.5,0,50.6,0,1.1
2018-03-19 01:00:00,2.6,0,50.4,0,1.6
2018-03-19 02:00:00,1.8,0,60.4,0,1.9
2018-03-19 03:00:00,0.9,0,70.6,0,1.7
2018-03-19 04:00:00,-0.1,0,74.5,0,1.8
2018-03-19 05:00:00,-0.9,0,74.1,0,1.7
2018-03-19 06:00:00,-1.5,0,73.3,0,1.8
2018-03-19 07:00:00,-2,0,72.1,0.001,2.1
2018-03-19 08:00:00,-2.2,0,66.5,0.0935,1.9
2018-03-19 09:00:00,-1.7,0,61.4,0.6469,2.6
2018-03-19 10:00:00,0.2,0,52.9,1.5702,2.9
2018-03-19 11:00:00,1.8,0,46.3,1.9747,2.5
2018-03-19 12:00:00,2.4,0,46.4,2.1306,3.4
2018-03-19 13:00:00,2.7,0,48.7,1.9962,3.1
2018-03-19 14:00:00,4.7,0,46.3,2.5409,3
2018-03-19 15:00:00,5,0,44.6,2.3556,3.4
2018-03-19 16:00:00,4.8,0,43,1.893,3.4
2018-03-19 17:00:00,4.2,0,43.1,1.252,2.4
2018-03-19 18:00:00,3.5,0,44.1,0.9097,2.1
2018-03-19 19:00:00,1.6,0,49.5,0.2638,2
2018-03-19 20:00:00,-0.8,0,48.5,0.0037,1.5
2018-03-19 21:00:00,-2.4,0,45.6,0,1.3
2018-03-19 22:00:00,-3.1,0,45.8,0,1.9
2018-03-19 23:00:00,-3.5,0,46.6,0,2.1
2018-03-20 00:00:00,-3.7,0,49.1,0,2.4
2018-03-20 01:00:00,-4,0,54.7,0,1.9
2018-03-20 02:00:00,-4.4,0,61.9,0,2.4
2018-03-20 03:00:00,-4.9,0,64.9,0,2.4
2018-03-20 04:00:00,-5.7,0,67.8,0,2.2
2018-03-20 05:00:00,-6.5,0,70.6,0,2.2
2018-03-20 06:00:00,-6.8,0,73.7,0,1.5
2018-03-20 07:00:00,-6.8,0,75.7,9e-04,1.6
2018-03-20 08:00:00,-6.6,0,77,0.078,1.7
2018-03-20 09:00:00,-5.5,0,74.5,0.3325,2.4
2018-03-20 10:00:00,-4.1,0,70,0.7719,2.2
2018-03-20 11:00:00,-2.7,0,63.4,1.1538,2.3
2018-03-20 12:00:00,-1.6,0,57.6,1.6328,2.9
2018-03-20 13:00:00,-0.9,0,55.5,1.7168,2.7
2018-03-20 14:00:00,0,0,53,1.8647,2.7
2018-03-20 15:00:00,0.6,0,50.2,2.1435,2.6
2018-03-20 16:00:00,0.4,0,50.5,1.4016,2.8
2018-03-20 17:00:00,0.1,0,49.7,1.0177,2.7
2018-03-20 18:00:00,-0.4,0,51,0.5427,2.3
2018-03-20 19:00:00,-1.2,0,52.1,0.1677,2.1
2018-03-20 20:00:00,-2.1,0,53.4,0.0047,1.3
2018-03-20 21:00:00,-2.7,0,55.1,0,1.2
2018-03-20 22:00:00,-3.3,0,49.6,0,0.8
2018-03-20 23:00:00,-3.8,0,50.1,0,0.7
2018-03-21 00:00:00,-4.3,0,53,0,0.7
2018-03-21 01:00:00,-4.6,0,58.8,0,1
2018-03-21 02:00:00,-4.7,0,62,0,1.1
2018-03-21 03:00:00,-5,0,66.2,0,1.1
2018-03-21 04:00:00,-4.9,0,67.6,0,1.2
2018-03-21 05:00:00,-5,0,69.5,0,1.3
2018-03-21 06:00:00,-5.5,0,72,0,1.2
2018-03-21 07:00:00,-5.7,0,72.5,9e-04,1.2
2018-03-21 08:00:00,-5.5,0,71.2,0.1236,1.5
2018-03-21 09:00:00,-4.4,0,66.5,0.5019,2.1
2018-03-21 10:00:00,-2.7,0,58.7,1.1518,1.8
2018-03-21 11:00:00,-1.4,0,53.2,1.5844,2.3
2018-03-21 12:00:00,0,0,44.2,2.4002,2.4
2018-03-21 13:00:00,1.1,0,36.3,2.5909,2.6
2018-03-21 14:00:00,2,0,32.6,2.6099,2.6
2018-03-21 15:00:00,2.8,0,28.7,2.4225,2.3
2018-03-21 16:00:00,3.7,0,27.9,2.0421,1.9
2018-03-21 17:00:00,4.1,0,27.5,1.5202,2.3
2018-03-21 18:00:00,3.8,0,31,0.9187,2.5
2018-03-21 19:00:00,2.2,0,32.4,0.2775,2
2018-03-21 20:00:00,-0.7,0,41.7,0.0074,0.6
2018-03-21 21:00:00,-3.2,0,53.1,0,0.2
2018-03-21 22:00:00,-4.2,0,64.4,0,0.2
2018-03-21 23:00:00,-5,0,67.5,0,0.2
2018-03-22 00:00:00,-5.7,0,74.3,0,0.2
2018-03-22 01:00:00,-6.1,0,79.3,0,0.2
2018-03-22 02:00:00,-6.6,0,84.7,0,0.2
2018-03-22 03:00:00,-7,0,84.6,0,0.2
2018-03-22 04:00:00,-7.2,0,87.6,0,0.2
2018-03-22 05:00:00,-7.1,0,88.6,0,0.2
2018-03-22 06:00:00,-7.3,0,87.8,0,0.2
2018-03-22 07:00:00,-7.6,0,88.5,0.0027,0.2
2018-03-22 08:00:00,-7.1,0,88.8,0.173,0.2
2018-03-22 09:00:00,-3.6,0,80.8,0.8507,0.5
2018-03-22 10:00:00,-1.2,0,72.6,1.4195,0.8
2018-03-22 11:00:00,1.5,0,57.2,1.9674,1.4
2018-03-22 12:00:00,3.9,0,41.6,2.361,2.1
2018-03-22 13:00:00,5,0,38.7,2.5693,2.2
2018-03-22 14:00:00,5.9,0,32.5,2.5879,3
2018-03-22 15:00:00,6.4,0,29.4,2.4537,2.5
2018-03-22 16:00:00,6.8,0,30.3,2.0546,3.1
2018-03-22 17:00:00,6.4,0,31.6,1.5477,3.3
2018-03-22 18:00:00,5.5,0,33.1,0.9432,3
2018-03-22 19:00:00,4.1,0,37,0.3111,2.1
2018-03-22 20:00:00,1.2,0,48.7,0.0085,0.7
2018-03-22 21:00:00,-2,0,57.2,0,0.2
2018-03-22 22:00:00,-3.4,0,63.9,0,0.2
2018-03-22 23:00:00,-3.8,0,69.4,0,0.2
2018-03-23 00:00:00,-4.6,0,73.7,0,0.2
2018-03-23 01:00:00,-5.2,0,76,0,0.2
2018-03-23 02:00:00,-4.8,0,72.1,0,0.7
2018-03-23 03:00:00,-3.7,0,61.6,0,1.1
2018-03-23 04:00:00,-4.2,0,64.7,0,1.4
2018-03-23 05:00:00,-4.3,0,70.6,0,1.1
2018-03-23 06:00:00,-4.4,0,77.6,0,0.9
2018-03-23 07:00:00,-4.7,0,81.4,0.0033,0.5
2018-03-23 08:00:00,-4,0,68.4,0.1686,0.6
2018-03-23 09:00:00,-1.1,0,47.4,0.8408,1.2
2018-03-23 10:00:00,0.6,0,38.9,1.4784,2.2
2018-03-23 11:00:00,2.2,0,34.9,2.0286,2.2
2018-03-23 12:00:00,3.4,0,29.1,2.432,1.9
2018-03-23 13:00:00,4.5,0,26.5,2.6471,1.9
2018-03-23 14:00:00,5.3,0,23.7,2.6999,2
2018-03-23 15:00:00,5.4,0,24.6,1.9254,2
2018-03-23 16:00:00,5.8,0,24.1,1.6957,1.8
2018-03-23 17:00:00,5.6,0,24.3,1.3018,1.9
2018-03-23 18:00:00,4.5,0,28.2,0.6064,1.6
2018-03-23 19:00:00,3.1,0,31.4,0.2542,1.6
2018-03-23 20:00:00,0.9,0,29.8,0.0049,1
2018-03-23 21:00:00,0,0,32,0,1
2018-03-23 22:00:00,-0.7,0,42.9,0,1.6
2018-03-23 23:00:00,-1.7,0,56.9,0,1.5
2018-03-24 00:00:00,-2.3,0,58.4,0,2
2018-03-24 01:00:00,-2.6,0,63.5,0,2.3
2018-03-24 02:00:00,-2.9,0,66.3,0,2
2018-03-24 03:00:00,-3.5,0,69.8,0,1.7
2018-03-24 04:00:00,-4.1,0,72.5,0,2.4
2018-03-24 05:00:00,-4.3,0,73.7,0,2.7
2018-03-24 06:00:00,-4.2,0,75.6,0,2.4
2018-03-24 07:00:00,-4.1,0,76.8,0.0031,2.4
2018-03-24 08:00:00,-3.5,0,76.5,0.0993,2.3
2018-03-24 09:00:00,-2.6,0,72.8,0.3635,2.2
2018-03-24 10:00:00,-1.1,0,65.9,0.6977,2.5
2018-03-24 11:00:00,-0.1,0,60.5,1.103,2.5
2018-03-24 12:00:00,1.5,0,53.2,1.7095,2.7
2018-03-24 13:00:00,2.5,0,44.6,1.6328,3.4
2018-03-24 14:00:00,3.4,0,41.7,1.4781,2.9
2018-03-24 15:00:00,3.4,0,41.4,1.4422,3.3
2018-03-24 16:00:00,2.9,0,45.5,1.2263,3.4
2018-03-24 17:00:00,2.1,0,44.2,0.8208,3.2
2018-03-24 18:00:00,1.4,0,43.9,0.4509,2.3
2018-03-24 19:00:00,0.3,0,47.1,0.1572,1.3
2018-03-24 20:00:00,-1.1,0,50.8,0.0071,1.2
2018-03-24 21:00:00,-2.4,0,57.1,0,1.3
2018-03-24 22:00:00,-3.5,0,61.7,0,1.3
2018-03-24 23:00:00,-4.3,0,62.5,0,1
2018-03-25 00:00:00,-5.1,0,65.6,0,0.4
2018-03-25 01:00:00,-5.5,0,66.8,0,0.8
2018-03-25 02:00:00,-5.3,0,68,0,1.4
2018-03-25 03:00:00,-5.2,0,72.8,0,1.3
2018-03-25 04:00:00,-5.1,0,75.1,0,1.2
2018-03-25 05:00:00,-4.9,0,72.2,0,0.9
2018-03-25 06:00:00,-4.8,0,65.6,0,1.3
2018-03-25 07:00:00,-5.1,0,65.3,0.0051,1.5
2018-03-25 08:00:00,-4.9,0,62.2,0.2045,1.4
2018-03-25 09:00:00,-2.8,0,57.4,0.928,2.3
2018-03-25 10:00:00,-1.3,0,55,1.3584,2.6
2018-03-25 11:00:00,0.5,0,48.3,1.9889,2.4
2018-03-25 12:00:00,2.1,0,43,2.2915,2.2
2018-03-25 13:00:00,3.5,0,39.1,2.4922,2.2
2018-03-25 14:00:00,4.6,0,34,2.2904,2.3
2018-03-25 15:00:00,5.4,0,30.5,2.2043,2.4
2018-03-25 16:00:00,6.1,0,28.5,2.0229,2.4
2018-03-25 17:00:00,6.1,0,29.3,1.5885,2.3
2018-03-25 18:00:00,4.9,0,33.1,0.9675,2.3
2018-03-25 19:00:00,3.2,0,34.7,0.3375,2.1
2018-03-25 20:00:00,0.9,0,38.2,0.0112,1.8
2018-03-25 21:00:00,-0.5,0,39.8,0,1.8
2018-03-25 22:00:00,-1.3,0,42.3,0,1.3
2018-03-25 23:00:00,-2.2,0,53.7,0,1.3
2018-03-26 00:00:00,-2.7,0,65,0,1.3
2018-03-26 01:00:00,-3.1,0,73.7,0,1.3
2018-03-26 02:00:00,-3.1,0,79.6,0,1
2018-03-26 03:00:00,-3,0,81.2,0,0.8
2018-03-26 04:00:00,-3.2,0,81.4,0,0.8
2018-03-26 05:00:00,-3.3,0,80,0,0.5
2018-03-26 06:00:00,-3.4,0,79.7,0,0.8
2018-03-26 07:00:00,-2.9,0,76.6,0.0071,1.1
2018-03-26 08:00:00,-2.4,0,75.4,0.1922,1.2
2018-03-26 09:00:00,-0.4,0,67.4,0.9953,1.4
2018-03-26 10:00:00,1.7,0,55.8,1.218,2.2
2018-03-26 11:00:00,4,0,48.2,1.8457,2.1
2018-03-26 12:00:00,5.7,0,41.3,1.6325,2.3
2018-03-26 13:00:00,6.6,0,38.2,1.4061,2
2018-03-26 14:00:00,7.6,0,35.9,1.5884,2.2
2018-03-26 15:00:00,8.7,0,32.4,1.4956,2.4
2018-03-26 16:00:00,9.1,0,31,0.7578,2.6
2018-03-26 17:00:00,8.8,0,36.9,0.3522,2.2
2018-03-26 18:00:00,8.1,0,45.3,0.1922,2.3
2018-03-26 19:00:00,6.5,0,51.6,0.0287,2.1
2018-03-26 20:00:00,5.5,0,54.2,8e-04,1.7
2018-03-26 21:00:00,4.4,0,71.4,0,1.6
2018-03-26 22:00:00,2.9,1.27,94.9,0,1.5
2018-03-26 23:00:00,3.1,2.79,99.6,0,2
2018-03-27 00:00:00,3.6,1.52,99.9,0,1.6
2018-03-27 01:00:00,3.7,1.27,99.9,0,1.2
2018-03-27 02:00:00,4,3.05,99.9,0,0.7
2018-03-27 03:00:00,4.1,0.25,99.9,0,0.6
2018-03-27 04:00:00,4,0,99.9,0,0.8
2018-03-27 05:00:00,3.9,0,99.9,0,1.5
2018-03-27 06:00:00,3.6,0,99.9,0,2.2
2018-03-27 07:00:00,3.3,0,99.9,7e-04,2.5
2018-03-27 08:00:00,3,0,99.9,0.0364,3
2018-03-27 09:00:00,2.8,0,99.9,0.1415,2.4
2018-03-27 10:00:00,2.9,0,98.1,0.3212,2.9
2018-03-27 11:00:00,3.7,0,92,0.7196,3
2018-03-27 12:00:00,3.9,0,88.7,0.6694,3
2018-03-27 13:00:00,4.1,0,85.7,0.6541,3.2
2018-03-27 14:00:00,4.5,0,81.4,0.6566,3
2018-03-27 15:00:00,4.5,0,79.2,0.6935,3.4
2018-03-27 16:00:00,4.7,0,76.3,0.6755,3.2
2018-03-27 17:00:00,4.5,0,76,0.5191,2.7
2018-03-27 18:00:00,4,0,76.9,0.3292,2.7
2018-03-27 19:00:00,3.3,0,78.8,0.1348,2.2
2018-03-27 20:00:00,2.5,0,81.8,0.0152,1.8
2018-03-27 21:00:00,1.5,0,86,0,0.9
2018-03-27 22:00:00,0.4,0,92.5,0,0.3
2018-03-27 23:00:00,-0.8,0,96.5,0,0.5
2018-03-28 00:00:00,-1.6,0,98.6,0,0.3
2018-03-28 01:00:00,-2.5,0,99.6,0,0.3
2018-03-28 02:00:00,-2.9,0,99.9,0,0.2
2018-03-28 03:00:00,-3.8,0,99.9,0,0.2
2018-03-28 04:00:00,-4.3,0,99.9,0,0.2
2018-03-28 05:00:00,-3.4,0,99.9,0,0.4
2018-03-28 06:00:00,-3.4,0,99.9,0,0.3
2018-03-28 07:00:00,-3.2,0,99.9,0.0069,0.3
2018-03-28 08:00:00,-2.8,0,100,0.1758,0.3
2018-03-28 09:00:00,0,0,99.2,0.7701,1.2
2018-03-28 10:00:00,2.2,0,92.6,1.5033,2.3
2018-03-28 11:00:00,4.6,0,78.7,2.0781,3
2018-03-28 12:00:00,7.2,0,65.2,2.479,3
2018-03-28 13:00:00,8.7,0,58.9,2.6849,3.5
2018-03-28 14:00:00,10.6,0,51.6,2.6987,3.8
2018-03-28 15:00:00,12.3,0,41.6,2.5077,2.5
2018-03-28 16:00:00,13.4,0,32.2,2.1507,2.7
2018-03-28 17:00:00,13.6,0,33,1.6286,2.5
2018-03-28 18:00:00,13.3,0,33,0.9379,2.4
2018-03-28 19:00:00,12.2,0,36.9,0.2889,1
2018-03-28 20:00:00,9.2,0,47.5,0.0133,0.4
2018-03-28 21:00:00,5.4,0,64.3,0,0.2
2018-03-28 22:00:00,4.6,0,68,0,0.6
2018-03-28 23:00:00,5.1,0,71.3,0,0.4
2018-03-29 00:00:00,5.7,0,67.4,0,0.6
2018-03-29 01:00:00,2.6,0,79,0,0.4
2018-03-29 02:00:00,2.5,0,76,0,0.5
2018-03-29 03:00:00,2.3,0,73.9,0,0.3
2018-03-29 04:00:00,0.2,0,83.8,0,0.4
2018-03-29 05:00:00,2.2,0,77.5,0,1
2018-03-29 06:00:00,1.3,0,84.1,0,1.4
2018-03-29 07:00:00,0.7,0,89.7,0.0119,0.5
2018-03-29 08:00:00,0.8,0,90.4,0.2521,1.6
2018-03-29 09:00:00,2.4,0,81.3,0.9433,2.7
2018-03-29 10:00:00,3.5,0,70.1,1.4388,3.5
2018-03-29 11:00:00,4.1,0,65.2,2.0209,4.1
2018-03-29 12:00:00,5,0,59.4,2.5308,3.6
2018-03-29 13:00:00,5.9,0,48.5,2.7393,4.1
2018-03-29 14:00:00,7.1,0,40.2,2.6672,4.8
2018-03-29 15:00:00,7.8,0,33.8,2.4786,4.7
2018-03-29 16:00:00,7.8,0,35,2.1134,4.2
2018-03-29 17:00:00,7.5,0,34.8,1.6443,4.2
2018-03-29 18:00:00,6.8,0,34.3,0.9641,3.7
2018-03-29 19:00:00,5.7,0,37.7,0.4323,3.5
2018-03-29 20:00:00,3.8,0,42.3,0.0276,2.2
2018-03-29 21:00:00,2,0,48.4,0,1.5
2018-03-29 22:00:00,0.8,0,53.8,0,1.4
2018-03-29 23:00:00,-0.4,0,55.9,0,1.7
2018-03-30 00:00:00,-1.1,0,57.6,0,1.9
2018-03-30 01:00:00,-1.6,0,60.6,0,2.4
2018-03-30 02:00:00,-2.4,0,65.5,0,1.7
2018-03-30 03:00:00,-3.2,0,67.7,0,1.2
2018-03-30 04:00:00,-3.9,0,73.7,0,0.2
2018-03-30 05:00:00,-4.4,0,79.7,0,0.2
2018-03-30 06:00:00,-4.8,0,82.8,0,0.2
2018-03-30 07:00:00,-5,0,83.9,0.0121,0.2
2018-03-30 08:00:00,-4.2,0,79.8,0.2818,0.2
2018-03-30 09:00:00,-1.5,0,67.3,0.9488,0.7
2018-03-30 10:00:00,0.6,0,51.1,1.4762,1.1
2018-03-30 11:00:00,2,0,43.3,2.041,2.3
2018-03-30 12:00:00,3.6,0,41.2,2.5211,2.9
2018-03-30 13:00:00,5.7,0,35.9,2.7691,3.4
2018-03-30 14:00:00,5.8,0,35.2,1.5079,3.8
2018-03-30 15:00:00,5.8,0,40.6,1.3988,4.3
2018-03-30 16:00:00,6.2,0,42.1,1.2071,4.1
2018-03-30 17:00:00,6,0,42.4,0.7471,3.9
2018-03-30 18:00:00,5.3,0,51.2,0.4219,3.8
2018-03-30 19:00:00,4.9,0,53.8,0.2653,2.3
2018-03-30 20:00:00,4.3,0,53.4,0.0099,2.8
2018-03-30 21:00:00,2.7,0,61.4,0,1.3
2018-03-30 22:00:00,0.8,0,71.5,0,0.9
2018-03-30 23:00:00,0.4,0,73.5,0,1.2
2018-03-31 00:00:00,0.1,0,77,0,0.9
2018-03-31 01:00:00,0.4,0,77.9,0,1.1
2018-03-31 02:00:00,1.2,0,75.2,0,1.1
2018-03-31 03:00:00,1.7,0,72.5,0,1.1
2018-03-31 04:00:00,1.6,0,68.4,0,1.3
2018-03-31 05:00:00,1.5,0,69.1,0,2.4
2018-03-31 06:00:00,2.8,0,63.2,0,3.6
2018-03-31 07:00:00,2.4,1.27,82.6,3e-04,4.7
2018-03-31 08:00:00,1,1.78,99.7,0.0127,3.9
2018-03-31 09:00:00,0.9,1.27,100,0.0512,3.6
2018-03-31 10:00:00,2.4,2.54,98.6,0.1655,4
2018-03-31 11:00:00,3.9,0.25,95.3,0.1526,4.4
2018-03-31 12:00:00,3.3,0,92.7,0.3721,4.8
2018-03-31 13:00:00,1.4,0,86.5,1.2041,5.8
2018-03-31 14:00:00,0.3,0,78.8,1.1217,5.8
2018-03-31 15:00:00,1.1,0,69.6,1.7945,6.1
2018-03-31 16:00:00,-0.3,0,68.8,0.7435,4.9
2018-03-31 17:00:00,-0.2,0,60.3,1.0386,5
2018-03-31 18:00:00,-0.8,0,59.9,0.592,4.6
2018-03-31 19:00:00,-1.3,0,55.8,0.4636,3.7
2018-03-31 20:00:00,-2.5,0,57.5,0.0168,3
2018-03-31 21:00:00,-3.4,0,55.7,0,3
2018-03-31 22:00:00,-4.3,0,50.7,0,4
2018-03-31 23:00:00,-5.3,0,49,0,2.7
2018-04-01 00:00:00,-5.9,0,51.6,0,3.3
2018-04-01 01:00:00,-6.6,0,55.5,0,2.8
2018-04-01 02:00:00,-7.4,0,55.9,0,2.4
2018-04-01 03:00:00,-8.6,0,54.3,0,2.7
2018-04-01 04:00:00,-9.3,0,56.3,0,2.6
2018-04-01 05:00:00,-9.9,0,60.7,0,2.8
2018-04-01 06:00:00,-10.8,0,64.2,0,2.5
2018-04-01 07:00:00,-11.5,0,67.4,0.014,2.6
2018-04-01 08:00:00,-11.3,0,69,0.3259,2.9
2018-04-01 09:00:00,-10,0,65.8,1.0136,3.1
2018-04-01 10:00:00,-8.5,0,60.7,1.6474,3.1
2018-04-01 11:00:00,-6.9,0,55.8,2.1807,3.4
2018-04-01 12:00:00,-5,0,49.7,2.5686,3.4
2018-04-01 13:00:00,-3.4,0,44.2,2.7745,3.5
2018-04-01 14:00:00,-1.9,0,40.2,2.7891,3.5
2018-04-01 15:00:00,-0.8,0,37.6,2.5948,3.6
2018-04-01 16:00:00,0,0,37.4,2.2131,3
2018-04-01 17:00:00,0.4,0,36,1.6796,3.1
2018-04-01 18:00:00,0.3,0,35.6,1.0475,3
2018-04-01 19:00:00,-0.4,0,38,0.4002,2.7
2018-04-01 20:00:00,-1.6,0,45,0.024,1.1
2018-04-01 21:00:00,-2.7,0,51.4,0,0.3
2018-04-01 22:00:00,-3.5,0,56.1,0,0.2
2018-04-01 23:00:00,-4,0,57.5,0,0.5
2018-04-02 00:00:00,-4.7,0,62.2,0,0.6
2018-04-02 01:00:00,-4.5,0,59.8,0,0.4
2018-04-02 02:00:00,-5,0,61.9,0,0.4
2018-04-02 03:00:00,-5.8,0,66.5,0,0.4
2018-04-02 04:00:00,-6.5,0,67.9,0,0.3
2018-04-02 05:00:00,-7.4,0,73.7,0,0.3
2018-04-02 06:00:00,-8.1,0,78.7,0,0.4
2018-04-02 07:00:00,-8.2,0,80.9,0.0201,0.2
2018-04-02 08:00:00,-6.5,0,78.1,0.3158,0.5
2018-04-02 09:00:00,-3.4,0,67.3,0.8616,1.1
2018-04-02 10:00:00,-1.5,0,58.4,1.1928,1.5
2018-04-02 11:00:00,-0.1,0,51.8,2.0291,1.5
2018-04-02 12:00:00,1.3,0,43.2,2.2721,1.6
2018-04-02 13:00:00,2.3,0,40.6,2.0409,2.5
2018-04-02 14:00:00,2.9,0,38,1.5554,2.8
2018-04-02 15:00:00,3,0,35.6,0.97,2.5
2018-04-02 16:00:00,1.5,0,53.2,0.7216,2.5
2018-04-02 17:00:00,1.7,0,51.1,0.794,1.3
2018-04-02 18:00:00,1.9,0,49.9,0.3489,1.3
2018-04-02 19:00:00,1.7,0,50.8,0.0675,0.4
2018-04-02 20:00:00,1.1,0,51.9,0.0052,0.5
2018-04-02 21:00:00,0.8,0,53.6,0,0.9
2018-04-02 22:00:00,0.7,0,55,0,0.9
2018-04-02 23:00:00,0.2,0,63.5,0,1.7
