"lake","elev_m","area_m2","vol_m3","horiz_dist_m","plant_area_m2","upland_m2","upland_pcnt","inland_beach_m2","inland_beach_pcnt","emergent_m2","emergent_pcnt","floating_m2","floating_pcnt","submergent_weed_m2","submergent_weed_pcnt","submergent_algae_m2","submergent_algae_pcnt","submergent_m2","submergent_pcnt","meanHrdAtNest"
"Long",333.3803731,97044.2888,21383.71788,55.3331339431786,255395.7678,124972.3493,48.9328191992068,148933.474,58.3147776029827,133565.0652,52.2972899474962,0,0,NA,NA,NA,NA,346.7601258,0.135773638219231,NA
"Long",333.4108531,101233.1511,24407.55401,53.7387966979192,255395.7678,121830.7026,47.7027100525039,150452.2833742,58.9094661474653,136457.0447,53.4296421101462,0,0,NA,NA,NA,NA,804.4834918,0.31499484064669,NA
"Long",333.4413331,105643.9399,27559.00926,52.1298349153025,255395.7678,118938.7231,46.5703578898538,152019.6391082,59.5231629786623,139480.793,54.6135882366019,0,0,NA,NA,NA,NA,3308.0916,1.29528050855978,NA
"Long",333.4718131,109666.3574,30841.7381,50.5567705370695,255395.7678,115914.9748,45.3864117633981,151541.1102,59.3357953835287,142331.1612,55.7296475294216,0,0,NA,NA,NA,NA,8384.659841,3.28300657181055,NA
"Long",333.5022931,113577.8116,34246.93333,49.1503000589953,255395.7678,113064.6066,44.2703524705784,148128.990559,57.9997827822267,144529.6204,56.5904523966822,0,0,NA,NA,NA,NA,8384.659841,3.28300657181055,NA
"Long",333.5327731,117253.4689,37767.61149,47.8007263444334,255395.7678,110866.1474,43.4095476033178,144675.25966,56.6474773275393,146811.3021,57.4838429644487,0,0,NA,NA,NA,NA,19238.25178,7.53272144864415,NA
"Long",333.5632531,121088.6359,41400.62287,46.3982027870661,255395.7678,108584.4657,42.5161570355513,140805.41672,55.1322435500437,148933.474,58.3147776029827,0,0,NA,NA,NA,NA,26215.06551,10.2644870491859,NA
"Long",333.5937331,124306.5699,45140.52945,45.2005630317917,255395.7678,106462.2938,41.6852223970173,135562.40359,53.0793461292431,150799.0435,59.0452397856845,0,0,NA,NA,NA,NA,33906.2051,13.275946344793,NA
"Long",333.6242131,127364.9942,48977.52104,44.104950309805,255395.7678,104596.7243,40.9547602143155,129459.4254,50.6897301060131,152824.1226,59.838157819309,0,0,NA,NA,NA,NA,41084.1397,16.0864606543414,NA
"Long",333.6546931,130423.4185,52905.39113,43.046909547896,255395.7678,102571.6452,40.161842180691,124036.097,48.5662303915437,154849.2018,60.6310758920885,0,0,NA,NA,NA,NA,41084.1397,16.0864606543414,NA
"Long",333.6851731,133565.0652,56924.78819,41.9434425808742,255395.7678,100546.566,39.3689241079115,118827.75993,46.5269103531323,156513.6504,61.2827893540372,0,0,NA,NA,NA,NA,55190.34162,21.6097322580613,NA
"Long",333.7156531,136457.0447,61041.30455,40.736163109876,255395.7678,98882.1174,38.7172106459628,113022.99538,44.254059632072,158295.9974,61.9806658362332,0,0,NA,NA,NA,NA,64462.70738,25.2403193425197,NA
"Long",333.7461331,139480.793,65242.4639,39.7703767394792,255395.7678,97099.7704,38.0193341637668,105234.76302,41.2045837433019,160043.6685,62.6649649986878,0,0,NA,NA,NA,NA,74588.10305,29.2049095772056,NA
"Long",333.7766131,142331.1612,69538.45486,38.8197441696778,255395.7678,95352.0993,37.3350350013122,96843.16795,37.9188616883572,161777.4691,63.343833178429,0,0,NA,NA,NA,NA,82716.1604,32.387443657553,NA
"Long",333.8070931,144529.6204,73913.14433,38.0026056646937,255395.7678,93618.2987,36.656166821571,90102.1511,35.2794221596338,163365.6305,63.9656764508061,346.7601258,0.135773638219231,NA,NA,NA,NA,82716.1604,32.387443657553,NA
"Long",333.8375731,146811.3021,78354.12882,37.2209217626346,255395.7678,92030.1373,36.0343235491939,85913.28878,33.6392766098139,164773.4765742,64.5169174076658,804.4834918,0.31499484064669,NA,NA,NA,NA,92910.9081,36.3791886217779,NA
"Long",333.8680531,148933.474,82859.20488,36.4732547282918,255395.7678,90275.5311,35.3473089541149,82854.8645,32.4417531322929,165910.8498082,64.9622549493947,3308.0916,1.29528050855978,NA,NA,NA,NA,97044.2888,37.9976103895328,NA
"Long",333.8985331,150799.0435,87426.204,35.7505421405037,255395.7678,88680.4345,34.7227502099587,80184.8115,31.3962961057337,164905.2454,64.5685113815735,8384.659841,3.28300657181055,NA,NA,NA,NA,101233.1511,39.6377559315217,NA
"Long",333.9290131,152824.1226,92055.78438,35.0523942579131,255395.7678,87182.4308,34.1362081098667,77563.305,30.3698474207841,161312.810559,63.1618965140111,13620.73774,5.33318850869384,NA,NA,NA,NA,105643.9399,41.3647966096015,NA
"Long",333.9594931,154849.2018,96743.80054,34.3778105656501,255395.7678,85698.2974,33.5550969141784,74477.1398,29.1614620091602,157810.53326,61.790582756869,19238.25178,7.53272144864415,NA,NA,NA,NA,105643.9399,41.3647966096015,NA
"Long",333.9899731,156513.6504,101485.745,33.725849008084,255395.7678,83964.4968,32.8762287344372,71758.5404,28.0969966801462,153580.05972,60.1341443685427,26215.06551,10.2644870491859,NA,NA,NA,NA,113577.8116,44.4712974605525,NA
"Long",334.0204531,158295.9974,106284.9304,33.0909081956677,255395.7678,82577.4563,32.3331341828132,69143.9691,27.0732634669759,147983.35129,57.9427578478456,33906.2051,13.275946344793,NA,NA,NA,NA,117253.4689,45.9104980125673,NA
"Long",334.0509331,160043.6685,111137.6883,32.4720174779671,255395.7678,81197.351,31.7927551029685,67014.8619,26.2396133175078,141859.5675,55.5449954092779,41084.1397,16.0864606543414,NA,NA,NA,NA,121088.6359,47.4121544546597,NA
"Long",334.0814131,161777.4691,116043.0426,31.8667340733423,255395.7678,79629.9952,31.1790582459292,64622.2171,25.3027752404282,136144.9606,53.3074458409252,47887.57337,18.750339436909,NA,NA,NA,NA,124306.5699,48.6721338300893,NA
"Long",334.1118931,163365.6305,120999.9911,31.2734130751176,255395.7678,78166.6675,30.6060935047335,62708.1011,24.5533047161168,130908.88273,51.2572639153968,55190.34162,21.6097322580613,NA,NA,NA,NA,124306.5699,48.6721338300893,NA
"Long",334.1423731,165120.2367,126002.1192,30.6924508256443,255395.7678,76599.3117,29.9923966476942,60807.8557,23.8092652136736,124930.73808,48.9165263607003,64462.70738,25.2403193425197,NA,NA,NA,NA,130423.4185,51.0671808007932,NA
"Long",334.1728531,166715.3333,131062.2675,30.1235722417099,255395.7678,75274.6881,29.4737413812383,59108.731,23.1439743536737,116962.19042,45.796448166515,74588.10305,29.2049095772056,NA,NA,NA,NA,133565.0652,52.2972899474962,NA
"Long",334.2033331,168213.337,136167.5878,29.5646804958767,255395.7678,73970.87,28.9632324909653,57367.9953,22.4623907413081,108133.67765,42.3396513503228,82716.1604,32.387443657553,NA,NA,NA,NA,136457.0447,53.4296421101462,NA
"Long",334.2338131,169697.4704,141317.7327,29.015217569658,255395.7678,72673.9871,28.4554390724716,55814.5098,21.8541247886724,101552.1704,39.762667672522,88285.12802,34.5679682872176,NA,NA,NA,NA,139480.793,54.6135882366019,NA
"Long",334.2642931,171431.271,146513.2344,28.475425032311,255395.7678,71127.437,27.8498886699249,54101.5148,21.1834030242689,97425.72498,38.1469614078703,92910.9081,36.3791886217779,NA,NA,NA,NA,139480.793,54.6135882366019,NA
"Long",334.2947731,172818.3115,151764.0938,27.9449585731034,255395.7678,69684.9148,27.2850703049121,52471.7423,20.5452669603713,94103.7629,36.8462499244281,97044.2888,37.9976103895328,NA,NA,NA,NA,144529.6204,56.5904523966822,NA
"Long",334.3252531,174198.4168,157052.7098,27.4215285006154,255395.7678,68381.0968,26.774561453794,51535.4899,20.1786781135533,91128.5611,35.681312139582,101233.1511,39.6377559315217,NA,NA,NA,NA,146811.3021,57.4838429644487,NA
"Long",334.3557331,175765.7726,162388.5832,26.9051764776474,255395.7678,67222.9179,26.3210774708852,50606.1727,19.8148047385145,88298.9984,34.5733992229451,105643.9399,41.3647966096015,NA,NA,NA,NA,148933.474,58.3147776029827,NA
"Long",334.3862131,177229.1003,167765.3428,26.3962930197966,255395.7678,65863.6183,25.7888448455331,49552.022,19.4020529106043,85289.1206,33.3948840792028,109666.3574,42.9397708288884,NA,NA,NA,NA,150799.0435,59.0452397856845,NA
"Long",334.4166931,178796.4561,173190.954,25.8943694646517,255395.7678,64462.7073,25.2403193111957,48865.4369,19.1332210869941,82605.1971,32.3439960699302,113577.8116,44.4712974605525,NA,NA,NA,NA,150799.0435,59.0452397856845,NA
"Long",334.4471731,180121.0797,178662.7824,25.3989745377975,255395.7678,63124.2133,24.7162331011814,48192.7223,18.8698202460973,80004.4962,31.3256938003183,117253.4689,45.9104980125673,NA,NA,NA,NA,154849.2018,60.6310758920885,NA
"Long",334.4776531,181424.8978,184174.4497,24.9086965046408,255395.7678,61813.46,24.2030087391291,47436.7852,18.5738337046946,77549.4346,30.3644164772256,121088.6359,47.4121544546597,NA,NA,NA,NA,156513.6504,61.2827893540372,NA
"Long",334.5081331,182721.7807,189723.0865,24.4226268609831,255395.7678,60592.8643,23.7250855102071,46972.1266,18.3918970171752,74976.4744,29.3569760555758,124306.5699,48.6721338300893,NA,NA,NA,NA,158295.9974,61.9806658362332,NA
"Long",334.5386131,184268.3308,195311.601,23.9413380692019,255395.7678,59330.6575,23.2308694897645,46278.6064,18.1203497609407,73110.9049,28.626513872874,127364.9942,49.8696573154412,NA,NA,NA,NA,160043.6685,62.6649649986878,NA
"Long",334.5690931,185710.853,200951.6426,23.4660144639231,255395.7678,57978.293,22.7013522970368,45723.7901,17.9031119011362,71120.5018,27.8471731981457,130423.4185,51.0671808007932,NA,NA,NA,NA,160043.6685,62.6649649986878,NA
"Long",334.5995731,187014.671,206634.2919,22.9958947305407,255395.7678,56910.2718,22.2831694864131,45092.6867,17.6560038909149,69241.0619,27.1112800718854,133565.0652,52.2972899474962,NA,NA,NA,NA,163365.6305,63.9656764508061,NA
"Long",334.6300531,188172.8499,212354.1594,22.5297197100474,255395.7678,55731.2874,21.8215391273214,44738.9914,17.5175147910184,67451.7797,26.4106881179101,136457.0447,53.4296421101462,NA,NA,NA,NA,165120.2367,64.6526910458851,NA
"Long",334.6605331,189532.1495,218105.866,22.0672128421682,255395.7678,54378.9229,21.2920219345937,43996.9248,17.2269592323291,65828.9423,25.7752674866369,139480.793,54.6135882366019,NA,NA,NA,NA,166715.3333,65.2772497900414,NA
"Long",334.6910131,190933.0605,223904.2772,21.6090754886854,255395.7678,53109.7808,20.7950904032169,43664.035,17.0966165086155,64004.984,25.0610981346105,142331.1612,55.7296475294216,NA,NA,NA,NA,168213.337,65.8637918901333,NA
"Long",334.7214931,192271.5545,229744.632,21.1555105618337,255395.7678,51909.9908,20.3253136287875,43240.9877,16.9309726909265,62243.4426,24.3713680677523,144529.6204,56.5904523966822,NA,NA,NA,NA,168213.337,65.8637918901333,NA
"Long",334.7519731,193582.3078,235624.6517,20.7061660641695,255395.7678,50821.164,19.8989844028261,42824.8755,16.7680443058618,61237.8382,23.9776245031418,146811.3021,57.4838429644487,NA,NA,NA,NA,171431.271,67.1237712655629,NA
"Long",334.7824531,194802.9035,241540.2811,20.261684357433,255395.7678,49628.3092,19.431923100176,42145.2257,16.5019279931858,60058.8537,23.5159941048953,148933.474,58.3147776029827,NA,NA,NA,NA,172818.3115,67.6668658171868,NA
"Long",334.8129331,196065.1103,247497.4391,19.820650574992,255395.7678,48525.612,19.000162930656,41860.8824,16.3905936110818,59171.1479,23.1684136388418,150799.0435,59.0452397856845,NA,NA,NA,NA,174198.4168,68.2072448970315,NA
"Long",334.8434131,197417.4748,253494.7774,19.3839411538025,255395.7678,47291.1459,18.5168087581755,41548.7983,16.2683973418607,58318.118,22.8344104925297,152824.1226,59.838157819309,NA,NA,NA,NA,175765.7726,68.8209417540708,NA
"Long",334.8738931,198485.496,259528.7051,18.9513049284277,255395.7678,46278.6063,18.1203497217858,40952.3708,16.0348666513807,57555.2457,22.5357084793478,154849.2018,60.6310758920885,NA,NA,NA,NA,175765.7726,68.8209417540708,NA
"Long",334.9043731,199664.4804,265592.9626,18.5227825025369,255395.7678,45016.3995,17.6261337013432,40598.6755,15.8963775514842,56605.1229,22.1636886889713,156513.6504,61.2827893540372,NA,NA,NA,NA,178796.4561,70.0076033523058,NA
"Long",334.9348531,201016.8449,271700.9835,18.0984756212785,255395.7678,43941.4431,17.2052354189403,40023.0537,15.6709933154969,56008.6955,21.9301580376462,158295.9974,61.9806658362332,NA,NA,NA,NA,180121.0797,70.5262586187616,NA
"Long",334.9653331,202285.987,277847.9903,17.6785769349819,255395.7678,42873.4219,16.7870526083166,39787.2569,15.5786672750025,55280.4993,21.6450334225155,160043.6685,62.6649649986878,NA,NA,NA,NA,181424.8978,71.0367675090347,NA
"Long",334.9958131,203485.777,284034.0972,17.2636691899834,255395.7678,41819.2711,16.3743007412514,39371.1447,15.4157388899379,54635.5254,21.3924944295808,161777.4691,63.343833178429,NA,NA,NA,NA,182721.7807,71.5445609275284,NA
"Long",335.0262931,204574.6038,290255.1252,16.8531697918621,255395.7678,40716.5739,15.9425405717314,39121.4774,15.3179818667301,53969.746,21.1318090604632,163365.6305,63.9656764508061,NA,NA,NA,NA,182721.7807,71.5445609275284,NA
"Long",335.0567731,205767.4586,296504.0925,16.4468077011594,255395.7678,39648.5527,15.5243577611077,38594.402,15.1116059331975,53352.5129,20.8901319546455,165120.2367,64.6526910458851,NA,NA,NA,NA,185710.853,72.7149296950879,NA
"Long",335.0872531,206870.1558,302794.3781,16.0450544988456,255395.7678,38677.6244,15.1441915945484,38025.7154,14.8889371689894,52707.5391,20.6375930008657,166715.3333,65.2772497900414,NA,NA,NA,NA,187014.671,73.225438546206,NA
"Long",335.1177331,208104.6219,309120.7906,15.6479935537668,255395.7678,37567.992,14.7097159532492,37727.5017,14.7721718433268,52104.1765,20.4013468777614,168213.337,65.8637918901333,NA,NA,NA,NA,188172.8499,73.6789225291148,NA
"Long",335.1482131,209117.1615,315479.9302,15.2555503635959,255395.7678,36576.258,14.3214033321973,37477.8343,14.6744147809641,51694.9996,20.2411340036309,169697.4704,66.4449030858216,NA,NA,NA,NA,189532.1495,74.2111551544669,NA
"Long",335.1786931,210379.3683,321868.5798,14.8677014947062,255395.7678,35487.4312,13.8950741062358,37117.2039,14.5332102484433,51098.5721,20.0076033131509,171431.271,67.1237712655629,NA,NA,NA,NA,189532.1495,74.2111551544669,NA
"Long",335.2091731,211454.3247,328300.1928,14.4846184173487,255395.7678,34599.7253,13.5474936010275,36701.0917,14.3702818633786,50411.9871,19.7387715286956,172818.3115,67.6668658171868,NA,NA,NA,NA,192271.5545,75.2837668988186,NA
"Long",335.2396531,212522.3459,334763.4672,14.1064140099571,255395.7678,33552.5097,13.1374572057415,36194.822,14.1720523843387,50044.4213,19.5948514460857,174198.4168,68.2072448970315,NA,NA,NA,NA,193582.3078,75.7969912608709,NA
"Long",335.2701331,213576.4967,341258.8538,13.7328075447811,255395.7678,32533.035,12.7382827367275,35820.321,14.0254168299495,49538.1516,19.3966219670458,175765.7726,68.8209417540708,NA,NA,NA,NA,194802.9035,76.2749144897929,NA
"Long",335.3006131,214679.1939,347781.4563,13.363727988894,255395.7678,31659.1994,12.3961331359227,35542.9129,13.9167979196247,48976.4001,19.176668635462,177229.1003,69.3939064952665,NA,NA,NA,NA,196065.1103,76.7691305102355,NA
"Long",335.3310931,215747.2151,354341.9944,12.9989880926029,255395.7678,30653.5951,12.0023896104671,35189.2176,13.7783088197282,48421.5839,18.9594308148124,178796.4561,70.0076033523058,NA,NA,NA,NA,196065.1103,76.7691305102355,NA
"Long",335.3615731,216718.1434,360934.8932,12.6384487125345,255395.7678,29745.0836,11.6466626899211,34717.6238,13.5936566604296,47852.8973,18.7367620506043,179774.3195742,70.3904849805424,NA,NA,NA,NA,198485.496,77.7168305135869,NA
"Long",335.3920531,217827.7758,367556.9083,12.2814002817559,255395.7678,28746.4144,11.2556345970898,34488.7621,13.5040460525595,47513.0725,18.6037039334213,180620.4143082,70.721772668388,NA,NA,NA,NA,199664.4804,78.1784608726786,NA
"Long",335.4225331,218819.5098,374213.4365,11.9284331101692,255395.7678,27761.6156,10.8700374478171,34211.354,13.3954271422347,47041.4787,18.4190517741226,179413.6891,70.2492804189686,NA,NA,NA,NA,201016.8449,78.7079780654063,NA
"Long",335.4530131,219908.3366,380893.8351,11.5791256819334,255395.7678,26929.3913,10.5441807168427,33816.0475,13.2406452116627,46680.8481,18.277847163292,175883.670959,68.8671047582645,NA,NA,NA,NA,202285.987,79.2049095967831,NA
"Long",335.4834931,220796.0425,387612.1095,11.2334973354119,255395.7678,25993.139,10.1775919091796,33441.5465,13.0940096572736,46077.4856,18.0416010793426,172090.11526,67.3817411863941,NA,NA,NA,NA,202285.987,79.2049095967831,NA
"Long",335.5139731,221843.2581,394359.4277,10.8916283530781,255395.7678,25049.9514,9.80828759058238,33150.268,12.9799598033903,45543.4749,17.8325096348758,167776.41922,65.6927170975619,NA,NA,NA,NA,204574.6038,80.1010155971739,NA
"Long",335.5444531,222862.7328,401138.6707,10.5535744933945,255395.7678,24141.4399,9.45256067003629,32900.6007,12.8822027801825,45120.4276,17.6668658171868,161957.78439,63.4144354799289,NA,NA,NA,NA,205767.4586,80.568076899824,NA
"Long",335.5749331,223736.5684,407939.1085,10.2186227078318,255395.7678,23260.6692,9.10769563660718,32539.9702,12.7409982085067,44801.4082,17.5419540370316,155625.9444,60.9352088096739,NA,NA,NA,NA,206870.1558,80.999837069344,NA
"Long",335.6054131,224742.1727,414774.1375,9.88670296911433,255395.7678,22421.5097,8.77912343385355,32269.4973,12.6350947699612,44343.6849,17.3627328604464,149848.9208,58.6732200344629,NA,NA,NA,NA,208104.6219,81.4831912418245,NA
"Long",335.6358931,225650.6842,421637.9896,9.55766179685168,255395.7678,21519.9334,8.4261119850867,31860.3203,12.4748818566758,43899.8319,17.1889425882648,144383.98113,56.5334274619096,NA,NA,NA,NA,208104.6219,81.4831912418245,NA
"Long",335.6663731,226649.3534,428532.8665,9.23175941182517,255395.7678,20562.8754,8.05137672293096,31742.4219,12.4287188364286,43455.979,17.015152355238,138391.96618,54.1872590028095,NA,NA,NA,NA,210379.3683,82.3738662986568,NA
"Long",335.6968531,227634.1522,435450.2975,8.90884429169703,255395.7678,19668.2343,7.70108074594336,31402.597,12.2956606800906,43053.7372,16.8576549137319,130340.19612,51.0345951472732,NA,NA,NA,NA,211454.3247,82.7947645810597,NA
"Long",335.7273331,228466.3765,442402.5036,8.58868488342842,255395.7678,18759.7228,7.34535382539725,31083.5777,12.1707489390903,42672.301,16.7083038875635,121477.00725,47.5642209330299,NA,NA,NA,NA,212522.3459,83.2129473916834,NA
"Long",335.7578131,229402.6288,449383.0601,8.27113700001233,255395.7678,17920.5633,7.01678162264364,30931.0032,12.1110085207919,42242.3185,16.5399445980953,114701.3144,44.9112040454102,NA,NA,NA,NA,213576.4967,83.6256992587486,NA
"Long",335.7882931,230345.8164,456390.6638,7.95601785518518,255395.7678,17088.339,6.69092489166925,30674.4007,12.0105360258049,41722.1783,16.3362841363419,110200.36798,43.1488622263693,NA,NA,NA,NA,213576.4967,83.6256992587486,NA
"Long",335.8187731,231254.3279,463426.5184,7.64308799174593,255395.7678,16256.1147,6.36506816069487,30521.8262,11.9507956075065,41479.4462,16.2412425849133,106753.5723,41.7992722509006,NA,NA,NA,NA,215747.2151,84.4756422388923,NA
"Long",335.8492531,232135.0986,470483.0064,7.33227378426908,255395.7678,15430.8256,6.04192690149974,30306.8349,11.866615943195,41195.103,16.1299082419642,103972.5561,40.7103676758734,NA,NA,NA,NA,216718.1434,84.8558084054516,NA
"Long",335.8797331,232974.2581,477574.4494,7.02348775402126,255395.7678,14536.1844,5.69163088535722,30029.4269,11.7579970720251,40765.1204,15.9615489133411,101052.8359,39.5671536652613,NA,NA,NA,NA,217827.7758,85.2902840467508,NA
"Long",335.9102131,233875.8344,484690.6432,6.71681715990016,255395.7678,13613.8025,5.33047302125262,29828.306,11.679248351272,40251.9154,15.760603923367,97841.8371,38.309889761611,NA,NA,NA,NA,218819.5098,85.6785966678027,NA
"Long",335.9406931,234832.8924,491835.7787,6.41232999078642,255395.7678,12857.8654,5.03448647984996,29647.9907,11.6086460458567,39967.5721,15.6492695412629,94908.2464,37.1612447682855,NA,NA,NA,NA,218819.5098,85.6785966678027,NA
"Long",335.9711731,235727.5335,499001.2715,6.1097203312339,255395.7678,11942.4187,4.67604408752462,29467.6755,11.5380437795963,39676.2936,15.5352196873796,92189.647,36.0967794392715,NA,NA,NA,NA,220796.0425,86.4525063989725,NA
"Long",336.0016531,236636.045,506200.4545,5.8090418150757,255395.7678,11144.8704,4.36376471544648,29481.5459,11.5434747231548,39433.5615,15.4401781359511,89616.6869,35.0893390567766,NA,NA,NA,NA,221843.2581,86.8625427942585,NA
"Long",336.0321331,237475.2045,513426.7188,5.51005199660655,255395.7678,10194.7477,3.9917449642249,29197.2026,11.4321403410507,39183.8942,15.3424211127433,87015.986,34.0710367871648,NA,NA,NA,NA,222862.7328,87.2617172632725,NA
"Long",336.0626131,238307.4288,520679.2599,5.21257175957908,255395.7678,9341.71780000001,3.65774181791278,28996.0818,11.3533916594526,38642.9484,15.1306142356522,84810.5916,33.2075164481249,NA,NA,NA,NA,223736.5684,87.6038668640773,NA
"Long",336.0930931,239139.6531,527950.7571,4.91659829385782,255395.7678,8648.19750000001,3.38619452252333,28892.0536,11.312659504454,38538.9203,15.0898821198086,83014.3741,32.5042089832156,NA,NA,NA,NA,223736.5684,87.6038668640773,NA
"Long",336.1235731,239964.9422,535253.2453,4.62175814467275,255395.7678,7739.68599999999,3.03046760197723,28767.2201,11.2637810515825,38088.1322,14.9133764150026,81030.9062,31.7275837802665,NA,NA,NA,NA,225650.6842,88.3533373100789,NA
"Long",336.1540531,240859.5834,542582.7612,4.32818652324389,255395.7678,6928.26730000001,2.71275728634059,28788.0257,11.2719274669202,37921.6874,14.8482050923007,78957.2807,30.9156574441873,NA,NA,NA,NA,226649.3534,88.7443654029102,NA
"Long",336.1845331,241781.9653,549939.9818,4.03563389116811,255395.7678,6019.75570000001,2.35703032663958,28746.4144,11.2556345970898,37755.2425,14.7830337304438,77119.452,30.1960571486024,NA,NA,NA,NA,227634.1522,89.1299625521829,NA
"Long",336.2150131,242537.9024,557322.6295,3.74423184315251,255395.7678,5118.17939999999,2.00401887787273,27761.6156,10.8700374478171,37463.964,14.6689838765605,75198.4009,29.4438711916666,NA,NA,NA,NA,228466.3765,89.4558192831573,NA
"Long",336.2454931,243453.3491,564723.7338,3.45395124586599,255395.7678,4355.30710000001,1.70531686469082,26929.3913,10.5441807168427,37179.6207,14.5576494944565,73416.0539,28.7459947094707,NA,NA,NA,NA,228466.3765,89.4558192831573,NA
"Long",336.2759731,244250.8974,572158.3094,3.16417930726567,255395.7678,3536.95319999999,1.38489107727493,25993.139,10.1775919091796,36881.4069,14.4408841296391,72188.523,28.2653560087694,NA,NA,NA,NA,230345.8164,90.1917124094176,NA
"Long",336.3064531,245201.0201,579618.5428,2.87497477607983,255395.7678,2767.1458,1.08347363146869,25049.9514,9.80828759058238,36791.2494,14.4055830356638,71016.4737,27.8064410823021,NA,NA,NA,NA,231254.3279,90.5474393299637,NA
"Long",336.3369331,246054.05,587107.0904,2.58626534430186,255395.7678,1886.375,0.738608558884663,24141.4399,9.45256067003629,36610.9341,14.3349807302484,69886.0358,27.3638190648201,NA,NA,NA,NA,232135.0986,90.8923043633928,NA
"Long",336.3674131,246747.5703,594611.2868,2.29812260687234,255395.7678,957.057900000014,0.374735223000831,23260.6692,9.10769563660718,36576.258,14.3214033321973,69109.2931,27.0596861080797,NA,NA,NA,NA,232974.2581,91.2208765661465,NA
"Long",336.3978931,247656.0818,602148.3188,2.01055505972439,255395.7678,957.057900000014,0.374735223000831,22421.5097,8.77912343385355,35487.4312,13.8950741062358,67971.9199,26.6143485796635,NA,NA,NA,NA,232974.2581,91.2208765661465,NA
"Long",336.4283731,248467.5005,609710.257,1.72334958181967,255395.7678,957.057900000014,0.374735223000831,21519.9334,8.4261119850867,34599.7253,13.5474936010275,66994.0563,26.23146690217,NA,NA,NA,NA,234832.8924,91.948623277069,NA
"Long",336.4588531,249376.0121,617298.9724,1.43637181226835,255395.7678,957.057900000014,0.374735223000831,20562.8754,8.05137672293096,33552.5097,13.1374572057415,66349.0824,25.9789279092353,NA,NA,NA,NA,235727.5335,92.2989192540566,NA
"Long",336.4893331,250277.5884,624906.8689,1.14941957468247,255395.7678,957.057900000014,0.374735223000831,19668.2343,7.70108074594336,32533.035,12.7382827367275,65440.571,25.6232010278441,NA,NA,NA,NA,236636.045,92.6546461746027,NA
"Long",336.5198131,251040.4607,632549.9651,0.862322285073858,255395.7678,957.057900000014,0.374735223000831,18759.7228,7.34535382539725,31659.1994,12.3961331359227,64698.5042,25.332645390845,NA,NA,NA,NA,237475.2045,92.9832183773564,NA
"Long",336.5502931,251858.8146,640214.711,0.57528091818871,255395.7678,957.057900000014,0.374735223000831,17920.5633,7.01678162264364,30653.5951,12.0023896104671,63873.2151,25.0095041316499,NA,NA,NA,NA,237475.2045,92.9832183773564,NA
"Long",336.5807731,252628.622,647903.9416,0.287969510727493,255395.7678,957.057900000014,0.374735223000831,17088.339,6.69092489166925,29745.0836,11.6466626899211,63283.7229,24.7786889521041,NA,NA,NA,NA,239139.6531,93.6349318393051,NA
"Long",336.6112531,253509.3928,655618.064,0,255395.7678,957.057900000014,0.374735223000831,16256.1147,6.36506816069487,28746.4144,11.2556345970898,62513.9155,24.4772715062978,NA,NA,NA,NA,239964.9422,93.9580730985003,NA
"Long",336.6417331,254438.7099,663353.1615,NA,255395.7678,957.057900000014,0.374735223000831,15430.8256,6.04192690149974,27761.6156,10.8700374478171,61751.0432,24.1785694931159,NA,NA,NA,NA,240859.5834,94.3083691146428,NA
"Long",336.6722131,255395.7678,671125.5893,NA,255395.7678,957.057900000014,0.374735223000831,14536.1844,5.69163088535722,26929.3913,10.5441807168427,61189.2918,23.9586162006871,NA,NA,NA,NA,241781.9653,94.6695269787474,NA
"Long",336.7026931,256165.5753,678924.4069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long",336.7331731,257039.4108,686747.2496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long",336.7636531,257878.5703,694587.7963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long",336.7941331,258585.961,702460.2897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long",336.804,258946.5915,705011.1483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plainfield",332.07547,0,0,127.660862822704,220998.6355,218137.210422,98.7052295270846,30435.15764,13.7716495720174,3641.813735,1.64788969251351,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.10595,111.4840939,2.539193586,122.757484568199,220998.6355,217356.821765,98.3521103074865,35228.97368,15.9408104942802,5425.559238,2.45501933789089,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.13643,334.4522818,8.325243465,119.414809260583,220998.6355,215573.076262,97.5449806621091,40914.66247,18.5135362385529,8993.050244,4.06927862864565,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.16691,594.5818343,23.10450689,116.707646819207,220998.6355,212005.585256,95.9307213713543,46563.1899,21.0694467839825,14492.93221,6.5579283678428,0,0,NA,NA,NA,NA,0,0,NA
"Plainfield",332.19739,743.2272929,42.62987357,114.880755161283,220998.6355,206505.70329,93.4420716321572,51951.58777,23.5076509194103,20290.1051,9.18109971769486,0,0,NA,NA,NA,NA,0,0,NA
