lakeno,gw_in,gw_out,gw_net,lake_name,kstp,kper,mf_time,start_datetime,end_datetime
1,-145.19013453589935,661.4120147772283,516.2218802413289,Pleasant,7,274,8340.0,2003-10-01,2003-11-01
1,-224.46853743031278,612.0295985284363,387.5610610981235,Pleasant,7,275,8370.0,2003-11-01,2003-12-01
1,-258.94658963699965,569.0928685255793,310.1462788885797,Pleasant,7,276,8401.0,2003-12-01,2004-01-01
1,-217.05549961030593,598.8156366043081,381.7601369940022,Pleasant,7,277,8432.0,2004-01-01,2004-02-01
1,-219.25221242712536,601.1409418463634,381.888729419238,Pleasant,7,278,8461.0,2004-02-01,2004-03-01
1,-345.1024588433402,505.17470248268467,160.0722436393445,Pleasant,7,279,8492.0,2004-03-01,2004-04-01
1,-289.52231845195985,539.5691444741135,250.04682602215365,Pleasant,7,280,8522.0,2004-04-01,2004-05-01
1,-592.8149017539006,450.5110940027486,-142.30380775115196,Pleasant,7,281,8553.0,2004-05-01,2004-06-01
1,-676.1972490628076,472.1690470571484,-204.02820200565918,Pleasant,7,282,8583.0,2004-06-01,2004-07-01
1,-491.06681290463536,561.2724390039679,70.2056260993325,Pleasant,7,283,8614.0,2004-07-01,2004-08-01
1,-444.22454166473267,655.1101033599663,210.8855616952336,Pleasant,7,284,8645.0,2004-08-01,2004-09-01
1,-432.11247715475065,616.418483070786,184.30600591603536,Pleasant,7,285,8675.0,2004-09-01,2004-10-01
1,-453.5270987045742,656.5828640581328,203.05576535355863,Pleasant,7,286,8706.0,2004-10-01,2004-11-01
1,-459.77410207954284,649.5704703673318,189.796368287789,Pleasant,7,287,8736.0,2004-11-01,2004-12-01
1,-522.9939467690351,625.3908828104143,102.39693604137915,Pleasant,7,288,8767.0,2004-12-01,2005-01-01
1,-418.8874409587359,714.9932929972988,296.1058520385629,Pleasant,7,289,8798.0,2005-01-01,2005-02-01
1,-492.28778206176423,675.3630522086239,183.07527014685968,Pleasant,7,290,8826.0,2005-02-01,2005-03-01
